SignId,Id,X,Y,Z,Retro,UTC
6,1575204,33.7753781,-84.4025043,306.866,0.74,64652.43302
6,1575205,33.7753784,-84.4025041,306.805,0.74,64652.43306
6,1575206,33.7753784,-84.4025041,306.751,0.72,64652.43309
6,1575207,33.7753785,-84.402504,306.692,0.72,64652.43312
6,1575208,33.7753785,-84.402504,306.637,0.71,64652.43315
6,1575209,33.7753785,-84.402504,306.582,0.74,64652.43319
6,1575210,33.7753784,-84.402504,306.527,0.74,64652.43322
6,1575211,33.7753784,-84.402504,306.471,0.73,64652.43325
6,1575212,33.7753785,-84.402504,306.413,0.74,64652.43329
6,1575213,33.7753784,-84.402504,306.356,0.74,64652.43332
6,1575214,33.7753784,-84.4025041,306.301,0.71,64652.43335
6,1575311,33.7753781,-84.4025043,308.043,0.75,64652.44562
6,1575312,33.7753781,-84.4025043,307.99,0.79,64652.44565
6,1575313,33.7753782,-84.4025042,307.937,0.78,64652.44568
6,1575314,33.7753782,-84.4025042,307.884,0.79,64652.44572
6,1575315,33.7753783,-84.4025042,307.831,0.79,64652.44575
6,1575316,33.7753783,-84.4025042,307.778,0.78,64652.44578
6,1575317,33.7753782,-84.4025042,307.724,0.78,64652.44582
6,1575318,33.7753781,-84.4025043,307.671,0.77,64652.44585
6,1575319,33.7753783,-84.4025041,307.618,0.74,64652.44588
6,1575320,33.7753782,-84.4025042,307.565,0.78,64652.44591
6,1575321,33.775378,-84.4025043,307.513,0.78,64652.44595
6,1575322,33.7753783,-84.4025041,307.458,0.75,64652.44598
6,1575323,33.7753782,-84.4025042,307.405,0.77,64652.44601
6,1575324,33.7753782,-84.4025042,307.352,0.74,64652.44604
6,1575330,33.7753783,-84.4025041,307.028,0.72,64652.44624
6,1575331,33.7753783,-84.4025041,306.974,0.74,64652.44627
6,1575332,33.7753782,-84.4025042,306.922,0.74,64652.44631
6,1575333,33.7753782,-84.4025041,306.867,0.74,64652.44634
6,1575334,33.7753782,-84.4025041,306.812,0.73,64652.44637
6,1575335,33.7753784,-84.402504,306.754,0.73,64652.44641
6,1575336,33.7753782,-84.4025041,306.703,0.74,64652.44644
6,1575337,33.7753784,-84.402504,306.643,0.73,64652.44647
6,1575338,33.7753783,-84.4025041,306.59,0.74,64652.4465
6,1575339,33.7753784,-84.402504,306.532,0.73,64652.44654
6,1575340,33.7753783,-84.402504,306.478,0.73,64652.44657
6,1575341,33.7753783,-84.4025041,306.423,0.73,64652.4466
6,1575342,33.7753784,-84.402504,306.364,0.73,64652.44663
6,1575343,33.7753784,-84.402504,306.305,0.71,64652.44667
6,1575442,33.7753779,-84.4025044,308.041,0.74,64652.45893
6,1575443,33.775378,-84.4025043,307.989,0.78,64652.45897
6,1575444,33.7753783,-84.4025041,307.937,0.78,64652.459
6,1575445,33.7753782,-84.4025042,307.884,0.78,64652.45903
6,1575446,33.7753781,-84.4025042,307.83,0.78,64652.45907
6,1575447,33.7753782,-84.4025042,307.778,0.78,64652.4591
6,1575448,33.7753783,-84.4025041,307.725,0.78,64652.45913
6,1575449,33.7753781,-84.4025042,307.672,0.78,64652.45916
6,1575450,33.7753782,-84.4025042,307.619,0.74,64652.4592
6,1575451,33.7753782,-84.4025042,307.566,0.79,64652.45923
6,1575452,33.7753783,-84.4025041,307.512,0.78,64652.45926
6,1575453,33.7753783,-84.4025041,307.459,0.74,64652.4593
6,1575454,33.7753782,-84.4025041,307.406,0.75,64652.45933
6,1575455,33.7753783,-84.4025041,307.353,0.69,64652.45936
6,1575461,33.7753781,-84.4025042,307.034,0.72,64652.45956
6,1575462,33.7753783,-84.4025041,306.977,0.74,64652.45959
6,1575463,33.7753782,-84.4025041,306.924,0.73,64652.45962
6,1575464,33.7753783,-84.4025041,306.868,0.73,64652.45966
6,1575465,33.7753783,-84.402504,306.813,0.74,64652.45969
6,1575466,33.7753783,-84.402504,306.759,0.74,64652.45972
6,1575467,33.7753783,-84.402504,306.703,0.75,64652.45975
6,1575468,33.7753782,-84.4025041,306.651,0.74,64652.45979
6,1575469,33.7753783,-84.402504,306.594,0.74,64652.45982
6,1575470,33.7753783,-84.402504,306.539,0.74,64652.45985
6,1575471,33.7753782,-84.4025041,306.484,0.72,64652.45988
6,1575472,33.7753783,-84.402504,306.426,0.74,64652.45992
6,1575473,33.7753783,-84.402504,306.369,0.73,64652.45995
6,1575474,33.7753784,-84.402504,306.31,0.71,64652.45998
6,1575570,33.775378,-84.4025042,308.042,0.75,64652.47225
6,1575571,33.7753781,-84.4025042,307.989,0.8,64652.47229
6,1575572,33.7753779,-84.4025043,307.935,0.79,64652.47232
6,1575573,33.7753781,-84.4025042,307.884,0.79,64652.47235
6,1575574,33.7753782,-84.4025041,307.831,0.79,64652.47239
6,1575575,33.7753782,-84.4025041,307.778,0.78,64652.47242
6,1575576,33.7753781,-84.4025041,307.725,0.78,64652.47245
6,1575577,33.7753782,-84.4025041,307.672,0.78,64652.47248
6,1575578,33.7753781,-84.4025042,307.62,0.74,64652.47252
6,1575579,33.7753781,-84.4025041,307.567,0.78,64652.47255
6,1575580,33.775378,-84.4025042,307.514,0.78,64652.47258
6,1575581,33.7753781,-84.4025042,307.461,0.76,64652.47261
6,1575582,33.7753781,-84.4025041,307.408,0.74,64652.47265
6,1575589,33.7753782,-84.402504,307.034,0.71,64652.47288
6,1575590,33.7753783,-84.402504,306.979,0.72,64652.47291
6,1575591,33.7753782,-84.4025041,306.927,0.74,64652.47294
6,1575592,33.7753783,-84.402504,306.871,0.73,64652.47297
6,1575593,33.7753782,-84.4025041,306.819,0.74,64652.47301
6,1575594,33.7753782,-84.402504,306.764,0.74,64652.47304
6,1575595,33.7753783,-84.402504,306.707,0.74,64652.47307
6,1575596,33.7753782,-84.402504,306.653,0.74,64652.47311
6,1575597,33.7753783,-84.402504,306.598,0.73,64652.47314
6,1575598,33.7753781,-84.4025041,306.545,0.74,64652.47317
6,1575599,33.7753782,-84.402504,306.487,0.72,64652.4732
6,1575600,33.7753782,-84.402504,306.431,0.74,64652.47324
6,1575601,33.7753783,-84.402504,306.374,0.73,64652.47327
6,1575602,33.7753782,-84.402504,306.319,0.68,64652.4733
6,1575697,33.7753781,-84.4025042,308.042,0.77,64652.48557
6,1575698,33.775378,-84.4025042,307.989,0.79,64652.4856
6,1575699,33.775378,-84.4025042,307.936,0.78,64652.48564
6,1575700,33.7753779,-84.4025042,307.883,0.78,64652.48567
6,1575701,33.7753781,-84.4025041,307.831,0.78,64652.4857
6,1575702,33.775378,-84.4025042,307.779,0.78,64652.48574
6,1575703,33.775378,-84.4025042,307.726,0.77,64652.48577
6,1575704,33.7753781,-84.4025041,307.673,0.78,64652.4858
6,1575705,33.7753781,-84.4025041,307.621,0.74,64652.48583
6,1575706,33.7753781,-84.4025041,307.568,0.78,64652.48587
6,1575707,33.775378,-84.4025042,307.516,0.78,64652.4859
6,1575708,33.775378,-84.4025041,307.463,0.77,64652.48593
6,1575709,33.7753783,-84.402504,307.409,0.76,64652.48596
6,1575717,33.7753782,-84.402504,306.983,0.71,64652.48623
6,1575718,33.7753781,-84.402504,306.931,0.73,64652.48626
6,1575719,33.7753781,-84.4025041,306.878,0.73,64652.48629
6,1575720,33.7753781,-84.402504,306.824,0.73,64652.48632
6,1575721,33.7753782,-84.402504,306.768,0.75,64652.48636
6,1575722,33.7753781,-84.402504,306.715,0.75,64652.48639
6,1575723,33.7753781,-84.402504,306.659,0.75,64652.48642
6,1575724,33.7753781,-84.402504,306.606,0.74,64652.48646
6,1575725,33.7753781,-84.402504,306.552,0.74,64652.48649
6,1575726,33.775378,-84.4025041,306.498,0.73,64652.48652
6,1575727,33.7753782,-84.4025039,306.436,0.73,64652.48655
6,1575728,33.7753782,-84.402504,306.382,0.72,64652.48659
6,1575729,33.7753782,-84.402504,306.326,0.61,64652.48662
6,1575823,33.7753779,-84.4025042,308.04,0.77,64652.49889
6,1575824,33.7753779,-84.4025042,307.987,0.78,64652.49892
6,1575825,33.775378,-84.4025042,307.935,0.78,64652.49895
6,1575826,33.7753779,-84.4025042,307.883,0.78,64652.49898
6,1575827,33.775378,-84.4025041,307.831,0.78,64652.49902
6,1575828,33.775378,-84.4025041,307.778,0.78,64652.49905
6,1575829,33.775378,-84.4025041,307.726,0.78,64652.49908
6,1575830,33.775378,-84.4025041,307.674,0.78,64652.49912
6,1575831,33.7753781,-84.4025041,307.621,0.74,64652.49915
6,1575832,33.775378,-84.4025041,307.569,0.78,64652.49918
6,1575833,33.775378,-84.4025041,307.517,0.78,64652.49921
6,1575834,33.775378,-84.4025041,307.464,0.78,64652.49925
6,1575835,33.775378,-84.4025041,307.412,0.77,64652.49928
6,1575843,33.7753782,-84.402504,306.986,0.64,64652.49954
6,1575844,33.7753781,-84.402504,306.934,0.73,64652.49957
6,1575845,33.775378,-84.402504,306.881,0.73,64652.49961
6,1575846,33.775378,-84.4025041,306.829,0.73,64652.49964
6,1575847,33.7753781,-84.402504,306.772,0.74,64652.49967
6,1575848,33.7753781,-84.402504,306.719,0.74,64652.4997
6,1575849,33.7753781,-84.402504,306.664,0.74,64652.49974
6,1575850,33.775378,-84.402504,306.611,0.73,64652.49977
6,1575851,33.7753782,-84.4025039,306.552,0.74,64652.4998
6,1575852,33.7753778,-84.4025041,306.507,0.73,64652.49984
6,1575853,33.7753782,-84.4025039,306.44,0.73,64652.49987
6,1575854,33.7753781,-84.402504,306.388,0.71,64652.4999
6,1575950,33.7753778,-84.4025042,308.039,0.77,64652.5122
6,1575951,33.7753777,-84.4025042,307.986,0.78,64652.51224
6,1575952,33.7753779,-84.4025041,307.935,0.78,64652.51227
6,1575953,33.7753779,-84.4025041,307.883,0.79,64652.5123
6,1575954,33.7753779,-84.4025041,307.831,0.78,64652.51233
6,1575955,33.7753779,-84.4025041,307.778,0.78,64652.51237
6,1575956,33.7753779,-84.4025041,307.726,0.78,64652.5124
6,1575957,33.775378,-84.4025041,307.674,0.78,64652.51243
6,1575958,33.775378,-84.4025041,307.622,0.74,64652.51247
6,1575959,33.7753779,-84.4025041,307.57,0.78,64652.5125
6,1575960,33.7753779,-84.4025041,307.518,0.78,64652.51253
6,1575961,33.7753779,-84.4025041,307.466,0.78,64652.51256
6,1575962,33.775378,-84.402504,307.413,0.77,64652.5126
6,1575970,33.7753781,-84.402504,306.99,0.68,64652.51286
6,1575971,33.775378,-84.402504,306.938,0.74,64652.51289
6,1575972,33.775378,-84.402504,306.884,0.74,64652.51292
6,1575973,33.775378,-84.402504,306.831,0.74,64652.51296
6,1575974,33.775378,-84.402504,306.777,0.75,64652.51299
6,1575975,33.775378,-84.402504,306.723,0.72,64652.51302
6,1575976,33.775378,-84.402504,306.669,0.73,64652.51305
6,1575977,33.775378,-84.402504,306.616,0.72,64652.51309
6,1575978,33.775378,-84.402504,306.561,0.74,64652.51312
6,1575979,33.7753781,-84.4025039,306.504,0.73,64652.51315
6,1575980,33.775378,-84.402504,306.449,0.73,64652.51319
6,1575981,33.7753781,-84.4025039,306.393,0.69,64652.51322
6,1576076,33.7753778,-84.4025041,308.039,0.76,64652.52552
6,1576077,33.7753777,-84.4025042,307.986,0.78,64652.52555
6,1576078,33.7753777,-84.4025042,307.934,0.79,64652.52559
6,1576079,33.7753777,-84.4025042,307.882,0.78,64652.52562
6,1576080,33.7753778,-84.4025041,307.831,0.78,64652.52565
6,1576081,33.7753778,-84.4025041,307.779,0.78,64652.52568
6,1576082,33.7753778,-84.4025041,307.727,0.78,64652.52572
6,1576083,33.7753779,-84.4025041,307.675,0.78,64652.52575
6,1576084,33.7753777,-84.4025042,307.624,0.74,64652.52578
6,1576085,33.7753778,-84.4025041,307.572,0.78,64652.52581
6,1576086,33.7753777,-84.4025041,307.52,0.78,64652.52585
6,1576087,33.7753775,-84.4025043,307.469,0.77,64652.52588
6,1576088,33.7753779,-84.402504,307.415,0.75,64652.52591
6,1576096,33.775378,-84.402504,306.995,0.72,64652.52617
6,1576097,33.7753779,-84.402504,306.944,0.74,64652.52621
6,1576098,33.7753779,-84.402504,306.89,0.72,64652.52624
6,1576099,33.7753778,-84.402504,306.838,0.74,64652.52627
6,1576100,33.7753778,-84.402504,306.785,0.73,64652.52631
6,1576102,33.7753779,-84.402504,306.675,0.7,64652.52637
6,1576103,33.7753779,-84.402504,306.621,0.62,64652.5264
6,1576104,33.7753779,-84.402504,306.567,0.74,64652.52644
6,1576105,33.7753779,-84.402504,306.512,0.74,64652.52647
6,1576106,33.7753778,-84.402504,306.46,0.74,64652.5265
6,1576107,33.775378,-84.4025039,306.4,0.61,64652.52653
6,1576202,33.7753777,-84.4025042,308.037,0.74,64652.53883
6,1576203,33.7753778,-84.4025041,307.986,0.77,64652.53887
6,1576204,33.7753776,-84.4025042,307.933,0.78,64652.5389
6,1576205,33.7753777,-84.4025042,307.882,0.78,64652.53893
6,1576206,33.7753777,-84.4025041,307.83,0.78,64652.53896
6,1576207,33.7753777,-84.4025041,307.779,0.78,64652.539
6,1576208,33.7753777,-84.4025041,307.727,0.78,64652.53903
6,1576209,33.7753778,-84.4025041,307.676,0.78,64652.53906
6,1576210,33.7753778,-84.4025041,307.624,0.74,64652.5391
6,1576211,33.7753778,-84.4025041,307.572,0.78,64652.53913
6,1576212,33.7753776,-84.4025042,307.521,0.77,64652.53916
6,1576213,33.7753777,-84.4025041,307.469,0.75,64652.53919
6,1576214,33.7753778,-84.4025041,307.417,0.68,64652.53923
6,1576222,33.7753778,-84.402504,306.999,0.72,64652.53949
6,1576223,33.7753778,-84.402504,306.947,0.74,64652.53952
6,1576224,33.7753778,-84.402504,306.895,0.73,64652.53955
6,1576225,33.7753778,-84.402504,306.841,0.73,64652.53959
6,1576226,33.7753779,-84.402504,306.786,0.73,64652.53962
6,1576230,33.7753779,-84.4025039,306.57,0.74,64652.53975
6,1576231,33.7753778,-84.402504,306.519,0.72,64652.53978
6,1576232,33.7753778,-84.402504,306.464,0.74,64652.53982
6,1576326,33.7753777,-84.4025041,308.037,0.71,64652.55215
6,1576327,33.7753774,-84.4025043,307.983,0.76,64652.55218
6,1576328,33.7753776,-84.4025042,307.933,0.78,64652.55222
6,1576329,33.7753776,-84.4025042,307.881,0.78,64652.55225
6,1576330,33.7753777,-84.4025041,307.83,0.78,64652.55228
6,1576331,33.7753777,-84.4025041,307.779,0.78,64652.55232
6,1576332,33.7753777,-84.4025041,307.728,0.78,64652.55235
6,1576333,33.7753777,-84.4025041,307.676,0.78,64652.55238
6,1576334,33.7753776,-84.4025041,307.625,0.76,64652.55241
6,1576335,33.7753778,-84.402504,307.573,0.78,64652.55245
6,1576336,33.7753778,-84.402504,307.522,0.78,64652.55248
6,1576337,33.7753778,-84.402504,307.47,0.74,64652.55251
6,1576346,33.7753779,-84.4025039,307,0.69,64652.55281
6,1576347,33.7753778,-84.402504,306.95,0.72,64652.55284
6,1576348,33.7753778,-84.402504,306.897,0.73,64652.55287
6,1576349,33.7753778,-84.402504,306.844,0.73,64652.5529
6,1576350,33.7753779,-84.4025039,306.789,0.72,64652.55294
6,1576354,33.7753779,-84.4025039,306.573,0.74,64652.55307
6,1576355,33.7753778,-84.4025039,306.522,0.73,64652.5531
6,1576356,33.7753779,-84.4025039,306.466,0.74,64652.55313
6,1576357,33.7753779,-84.4025039,306.41,0.63,64652.55317
6,1576453,33.7753776,-84.4025041,307.985,0.74,64652.5655
6,1576454,33.7753776,-84.4025041,307.933,0.78,64652.56553
6,1576455,33.7753775,-84.4025041,307.882,0.79,64652.56557
6,1576456,33.7753776,-84.4025041,307.831,0.78,64652.5656
6,1576457,33.7753775,-84.4025041,307.78,0.78,64652.56563
6,1576458,33.7753777,-84.4025041,307.729,0.78,64652.56566
6,1576459,33.7753775,-84.4025041,307.677,0.78,64652.5657
6,1576460,33.7753777,-84.402504,307.626,0.74,64652.56573
6,1576461,33.7753775,-84.4025042,307.575,0.78,64652.56576
6,1576462,33.7753776,-84.4025041,307.524,0.78,64652.5658
6,1576463,33.7753778,-84.402504,307.472,0.74,64652.56583
6,1576473,33.7753778,-84.4025039,306.952,0.66,64652.56616
6,1576474,33.7753777,-84.402504,306.902,0.73,64652.56619
6,1576475,33.7753776,-84.402504,306.851,0.73,64652.56622
6,1576476,33.7753777,-84.402504,306.798,0.72,64652.56625
6,1576477,33.7753777,-84.4025039,306.743,0.73,64652.56629
6,1576479,33.7753777,-84.4025039,306.637,0.73,64652.56635
6,1576480,33.7753777,-84.402504,306.584,0.74,64652.56638
6,1576481,33.7753776,-84.402504,306.531,0.74,64652.56642
6,1576482,33.7753777,-84.4025039,306.475,0.73,64652.56645
6,1576483,33.7753779,-84.4025038,306.416,0.69,64652.56648
6,1576578,33.7753774,-84.4025042,307.983,0.74,64652.57882
6,1576579,33.7753775,-84.4025041,307.932,0.78,64652.57885
6,1576580,33.7753775,-84.4025041,307.881,0.78,64652.57888
6,1576581,33.7753775,-84.4025041,307.83,0.79,64652.57891
6,1576582,33.7753775,-84.4025041,307.779,0.78,64652.57895
6,1576583,33.7753776,-84.402504,307.729,0.77,64652.57898
6,1576584,33.7753774,-84.4025042,307.678,0.78,64652.57901
6,1576585,33.7753776,-84.402504,307.627,0.76,64652.57905
6,1576586,33.7753774,-84.4025041,307.576,0.78,64652.57908
6,1576587,33.7753775,-84.4025041,307.525,0.78,64652.57911
6,1576588,33.7753776,-84.402504,307.473,0.77,64652.57914
6,1576598,33.7753777,-84.4025039,306.956,0.69,64652.57947
6,1576599,33.7753776,-84.402504,306.906,0.74,64652.5795
6,1576600,33.7753776,-84.402504,306.855,0.74,64652.57954
6,1576601,33.7753776,-84.402504,306.802,0.73,64652.57957
6,1576602,33.7753775,-84.402504,306.75,0.73,64652.5796
6,1576604,33.7753777,-84.4025039,306.641,0.74,64652.57967
6,1576605,33.7753776,-84.402504,306.589,0.73,64652.5797
6,1576606,33.7753777,-84.4025039,306.533,0.74,64652.57973
6,1576607,33.7753777,-84.4025039,306.48,0.72,64652.57977
6,1576608,33.7753778,-84.4025039,306.423,0.7,64652.5798
6,1576703,33.7753776,-84.402504,307.983,0.74,64652.59213
6,1576704,33.7753772,-84.4025042,307.93,0.78,64652.59217
6,1576705,33.7753773,-84.4025041,307.88,0.78,64652.5922
6,1576706,33.7753775,-84.4025041,307.83,0.78,64652.59223
6,1576707,33.7753774,-84.4025041,307.779,0.78,64652.59227
6,1576708,33.7753776,-84.402504,307.729,0.78,64652.5923
6,1576709,33.7753775,-84.4025041,307.678,0.78,64652.59233
6,1576710,33.7753774,-84.4025041,307.628,0.75,64652.59236
6,1576711,33.7753775,-84.402504,307.577,0.79,64652.5924
6,1576712,33.7753775,-84.402504,307.526,0.78,64652.59243
6,1576713,33.7753775,-84.4025041,307.475,0.77,64652.59246
6,1576723,33.7753776,-84.4025039,306.961,0.72,64652.59279
6,1576724,33.7753776,-84.402504,306.91,0.73,64652.59282
6,1576725,33.7753776,-84.4025039,306.857,0.74,64652.59286
6,1576726,33.7753776,-84.4025039,306.804,0.72,64652.59289
6,1576727,33.7753776,-84.4025039,306.752,0.74,64652.59292
6,1576729,33.7753777,-84.4025039,306.645,0.74,64652.59299
6,1576730,33.7753776,-84.4025039,306.592,0.72,64652.59302
6,1576731,33.7753776,-84.4025039,306.54,0.73,64652.59305
6,1576732,33.7753777,-84.4025039,306.484,0.73,64652.59308
6,1576733,33.7753776,-84.4025039,306.431,0.71,64652.59312
6,1576826,33.7753774,-84.4025042,307.982,0.76,64652.60545
6,1576827,33.7753774,-84.4025042,307.932,0.78,64652.60548
6,1576828,33.7753773,-84.4025042,307.88,0.78,64652.60552
6,1576829,33.7753775,-84.4025041,307.831,0.79,64652.60555
6,1576830,33.7753775,-84.4025041,307.781,0.78,64652.60558
6,1576831,33.7753774,-84.4025041,307.73,0.79,64652.60562
6,1576832,33.7753774,-84.4025041,307.679,0.78,64652.60565
6,1576833,33.7753773,-84.4025042,307.629,0.75,64652.60568
6,1576834,33.7753774,-84.4025041,307.579,0.78,64652.60571
6,1576835,33.7753772,-84.4025042,307.529,0.76,64652.60575
6,1576836,33.7753774,-84.4025041,307.478,0.74,64652.60578
6,1576846,33.7753776,-84.402504,306.966,0.72,64652.60611
6,1576847,33.7753773,-84.4025041,306.918,0.74,64652.60614
6,1576848,33.7753776,-84.402504,306.861,0.74,64652.60617
6,1576849,33.7753776,-84.402504,306.81,0.73,64652.6062
6,1576850,33.7753776,-84.402504,306.757,0.74,64652.60624
6,1576852,33.7753776,-84.402504,306.652,0.75,64652.6063
6,1576853,33.7753776,-84.4025039,306.597,0.7,64652.60634
6,1576854,33.7753776,-84.4025039,306.544,0.74,64652.60637
6,1576855,33.7753776,-84.402504,306.493,0.73,64652.6064
6,1576856,33.7753776,-84.4025039,306.439,0.72,64652.60643
6,1576946,33.7753774,-84.4025043,307.981,0.77,64652.61877
6,1576947,33.7753774,-84.4025043,307.931,0.78,64652.6188
6,1576948,33.7753775,-84.4025042,307.881,0.78,64652.61883
6,1576949,33.7753774,-84.4025042,307.83,0.78,64652.61887
6,1576950,33.7753774,-84.4025043,307.78,0.78,64652.6189
6,1576951,33.7753775,-84.4025042,307.73,0.78,64652.61893
6,1576952,33.7753775,-84.4025042,307.68,0.77,64652.61897
6,1576953,33.7753774,-84.4025042,307.629,0.76,64652.619
6,1576954,33.7753774,-84.4025042,307.579,0.78,64652.61903
6,1576955,33.7753775,-84.4025042,307.529,0.74,64652.61906
6,1576956,33.7753775,-84.4025042,307.478,0.7,64652.61909
6,1576966,33.7753776,-84.4025041,306.969,0.63,64652.61942
6,1576967,33.7753775,-84.4025041,306.919,0.71,64652.61945
6,1576968,33.7753776,-84.4025041,306.866,0.74,64652.61949
6,1576969,33.7753777,-84.402504,306.813,0.74,64652.61952
6,1576970,33.7753774,-84.4025042,306.767,0.72,64652.61955
6,1576972,33.7753775,-84.4025041,306.659,0.74,64652.61962
6,1576973,33.7753777,-84.402504,306.603,0.63,64652.61965
6,1576974,33.7753775,-84.4025041,306.554,0.74,64652.61968
6,1576975,33.7753776,-84.4025041,306.499,0.73,64652.61972
6,1576976,33.7753774,-84.4025041,306.45,0.72,64652.61975
6,1577067,33.7753774,-84.4025044,307.979,0.76,64652.63208
6,1577068,33.7753773,-84.4025044,307.929,0.77,64652.63212
6,1577069,33.7753775,-84.4025044,307.88,0.78,64652.63215
6,1577070,33.7753774,-84.4025044,307.83,0.78,64652.63218
6,1577071,33.7753775,-84.4025043,307.78,0.78,64652.63222
6,1577072,33.7753775,-84.4025043,307.73,0.78,64652.63225
6,1577073,33.7753774,-84.4025044,307.68,0.78,64652.63228
6,1577074,33.7753774,-84.4025044,307.63,0.75,64652.63231
6,1577075,33.7753775,-84.4025043,307.58,0.78,64652.63235
6,1577076,33.7753776,-84.4025043,307.53,0.74,64652.63238
6,1577088,33.7753777,-84.4025042,306.921,0.63,64652.63277
6,1577089,33.7753776,-84.4025042,306.871,0.74,64652.6328
6,1577090,33.7753776,-84.4025042,306.819,0.73,64652.63284
6,1577091,33.7753777,-84.4025042,306.766,0.72,64652.63287
6,1577092,33.7753777,-84.4025041,306.713,0.69,64652.6329
6,1577093,33.7753777,-84.4025042,306.662,0.74,64652.63294
6,1577095,33.7753777,-84.4025041,306.557,0.74,64652.633
6,1577096,33.7753776,-84.4025042,306.505,0.72,64652.63303
6,1577097,33.7753775,-84.4025042,306.454,0.71,64652.63307
6,1577187,33.7753775,-84.4025044,307.98,0.74,64652.6454
6,1577188,33.7753774,-84.4025045,307.929,0.76,64652.64543
6,1577189,33.7753775,-84.4025045,307.88,0.78,64652.64547
6,1577190,33.7753774,-84.4025045,307.83,0.78,64652.6455
6,1577191,33.7753775,-84.4025044,307.781,0.78,64652.64553
6,1577192,33.7753776,-84.4025044,307.731,0.78,64652.64556
6,1577193,33.7753776,-84.4025044,307.681,0.77,64652.6456
6,1577194,33.7753775,-84.4025045,307.632,0.76,64652.64563
6,1577195,33.7753775,-84.4025045,307.582,0.78,64652.64566
6,1577196,33.7753775,-84.4025044,307.532,0.74,64652.64569
6,1577208,33.7753777,-84.4025043,306.926,0.71,64652.64609
6,1577209,33.7753776,-84.4025043,306.876,0.74,64652.64612
6,1577210,33.7753776,-84.4025044,306.826,0.73,64652.64615
6,1577211,33.7753778,-84.4025042,306.771,0.69,64652.64618
6,1577212,33.7753777,-84.4025043,306.721,0.72,64652.64622
6,1577213,33.7753777,-84.4025043,306.668,0.74,64652.64625
6,1577215,33.7753777,-84.4025043,306.563,0.73,64652.64632
6,1577216,33.7753777,-84.4025042,306.51,0.72,64652.64635
6,1577217,33.7753777,-84.4025042,306.457,0.71,64652.64638
6,1577308,33.7753776,-84.4025046,307.979,0.7,64652.65871
6,1577309,33.7753776,-84.4025046,307.929,0.75,64652.65875
6,1577310,33.7753775,-84.4025046,307.879,0.78,64652.65878
6,1577311,33.7753774,-84.4025046,307.829,0.78,64652.65881
6,1577312,33.7753773,-84.4025047,307.78,0.78,64652.65884
6,1577313,33.7753776,-84.4025045,307.731,0.78,64652.65888
6,1577314,33.7753774,-84.4025046,307.681,0.78,64652.65891
6,1577315,33.7753776,-84.4025045,307.632,0.75,64652.65894
6,1577316,33.7753774,-84.4025046,307.583,0.78,64652.65897
6,1577317,33.7753776,-84.4025045,307.533,0.76,64652.65901
6,1577329,33.7753777,-84.4025044,306.931,0.72,64652.6594
6,1577330,33.7753776,-84.4025045,306.882,0.73,64652.65943
6,1577331,33.7753777,-84.4025044,306.828,0.74,64652.65947
6,1577333,33.7753777,-84.4025044,306.725,0.72,64652.65953
6,1577334,33.7753777,-84.4025044,306.674,0.72,64652.65956
6,1577336,33.7753778,-84.4025043,306.567,0.73,64652.65963
6,1577337,33.7753777,-84.4025044,306.517,0.71,64652.65966
6,1577338,33.7753778,-84.4025043,306.463,0.66,64652.65969
6,1577433,33.7753776,-84.4025047,307.929,0.74,64652.67206
6,1577434,33.7753776,-84.4025047,307.879,0.78,64652.67209
6,1577435,33.7753776,-84.4025047,307.83,0.78,64652.67213
6,1577436,33.7753776,-84.4025047,307.78,0.78,64652.67216
6,1577437,33.7753775,-84.4025047,307.731,0.78,64652.67219
6,1577438,33.7753776,-84.4025046,307.682,0.78,64652.67223
6,1577439,33.7753776,-84.4025046,307.633,0.76,64652.67226
6,1577440,33.7753775,-84.4025047,307.584,0.78,64652.67229
6,1577441,33.7753778,-84.4025046,307.534,0.76,64652.67232
6,1577453,33.7753777,-84.4025045,306.935,0.69,64652.67272
6,1577454,33.7753776,-84.4025046,306.886,0.72,64652.67275
6,1577455,33.7753777,-84.4025045,306.833,0.74,64652.67278
6,1577460,33.7753777,-84.4025045,306.577,0.74,64652.67295
6,1577461,33.7753777,-84.4025045,306.523,0.71,64652.67298
6,1577557,33.7753774,-84.4025049,307.927,0.75,64652.68538
6,1577558,33.7753775,-84.4025048,307.879,0.78,64652.68541
6,1577559,33.7753776,-84.4025048,307.83,0.78,64652.68544
6,1577560,33.7753775,-84.4025048,307.781,0.78,64652.68547
6,1577561,33.7753775,-84.4025048,307.732,0.78,64652.68551
6,1577562,33.7753776,-84.4025048,307.683,0.78,64652.68554
6,1577563,33.7753775,-84.4025048,307.634,0.75,64652.68557
6,1577564,33.7753776,-84.4025048,307.585,0.76,64652.68561
6,1577565,33.7753776,-84.4025048,307.536,0.74,64652.68564
6,1577578,33.7753779,-84.4025045,306.886,0.63,64652.68606
6,1577579,33.7753777,-84.4025047,306.84,0.74,64652.6861
6,1577584,33.7753777,-84.4025046,306.585,0.73,64652.68626
6,1577585,33.7753779,-84.4025045,306.527,0.69,64652.68629
6,1577679,33.7753774,-84.4025051,307.925,0.76,64652.69869
6,1577680,33.7753776,-84.4025049,307.878,0.78,64652.69872
6,1577681,33.7753776,-84.4025049,307.829,0.78,64652.69876
6,1577682,33.7753776,-84.4025049,307.781,0.78,64652.69879
