SignId,Id,X,Y,Z,Retro,angle,distance,UTC
9,56156,33.7872571,-84.4059630,245.621,0.82,-0.19891,6.613,66094.371
9,56157,33.7872571,-84.4059631,245.551,0.83,-0.20918,6.632,66094.371
9,56158,33.7872570,-84.4059629,245.486,0.82,-0.21945,6.625,66094.371
9,56159,33.7872569,-84.4059626,245.421,0.83,-0.22972,6.617,66094.371
9,56160,33.7872569,-84.4059626,245.353,0.82,-0.23999,6.625,66094.371
9,56218,33.7872568,-84.4059635,245.847,0.72,-0.16799,6.484,66094.384
9,56219,33.7872567,-84.4059632,245.784,0.82,-0.17826,6.466,66094.384
9,56220,33.7872566,-84.4059631,245.720,0.82,-0.18853,6.459,66094.384
9,56221,33.7872566,-84.4059631,245.652,0.83,-0.19880,6.474,66094.384
9,56222,33.7872565,-84.4059629,245.589,0.83,-0.20906,6.468,66094.384
9,56223,33.7872564,-84.4059626,245.528,0.83,-0.21933,6.449,66094.384
9,56224,33.7872565,-84.4059629,245.452,0.83,-0.22960,6.497,66094.384
9,56225,33.7872565,-84.4059628,245.387,0.83,-0.23987,6.497,66094.385
9,56226,33.7872564,-84.4059627,245.321,0.76,-0.25014,6.504,66094.385
9,56282,33.7872562,-84.4059634,245.809,0.83,-0.17835,6.332,66094.398
9,56283,33.7872562,-84.4059634,245.743,0.83,-0.18862,6.347,66094.398
9,56284,33.7872561,-84.4059630,245.683,0.84,-0.19888,6.323,66094.398
9,56285,33.7872560,-84.4059629,245.620,0.84,-0.20915,6.323,66094.398
9,56286,33.7872561,-84.4059630,245.552,0.83,-0.21942,6.342,66094.398
9,56287,33.7872560,-84.4059629,245.488,0.83,-0.22969,6.347,66094.398
9,56288,33.7872560,-84.4059628,245.422,0.83,-0.23996,6.356,66094.398
9,56289,33.7872559,-84.4059627,245.359,0.83,-0.25022,6.356,66094.398
9,56345,33.7872557,-84.4059633,245.836,0.82,-0.17834,6.185,66094.411
9,56346,33.7872556,-84.4059631,245.776,0.83,-0.18860,6.174,66094.411
9,56347,33.7872557,-84.4059633,245.709,0.85,-0.19887,6.199,66094.411
9,56348,33.7872556,-84.4059632,245.645,0.84,-0.20914,6.204,66094.411
9,56349,33.7872556,-84.4059630,245.585,0.84,-0.21940,6.198,66094.411
9,56350,33.7872556,-84.4059631,245.517,0.83,-0.22967,6.222,66094.411
9,56351,33.7872555,-84.4059629,245.457,0.83,-0.23994,6.213,66094.411
9,56352,33.7872554,-84.4059627,245.397,0.84,-0.25021,6.208,66094.411
9,56353,33.7872554,-84.4059627,245.330,0.78,-0.26047,6.228,66094.411
9,56409,33.7872554,-84.4059638,245.855,0.67,-0.17823,6.088,66094.424
9,56410,33.7872553,-84.4059636,245.795,0.84,-0.18849,6.078,66094.424
9,56411,33.7872552,-84.4059634,245.736,0.84,-0.19876,6.068,66094.424
9,56412,33.7872552,-84.4059633,245.674,0.85,-0.20902,6.074,66094.424
9,56413,33.7872552,-84.4059633,245.611,0.85,-0.21929,6.085,66094.424
9,56414,33.7872551,-84.4059631,245.551,0.84,-0.22956,6.079,66094.424
9,56415,33.7872551,-84.4059630,245.490,0.85,-0.23982,6.079,66094.424
9,56416,33.7872550,-84.4059629,245.428,0.84,-0.25009,6.087,66094.424
9,56417,33.7872550,-84.4059628,245.368,0.83,-0.26035,6.087,66094.425
9,56477,33.7872549,-84.4059637,245.822,0.84,-0.18858,5.940,66094.438
9,56478,33.7872548,-84.4059637,245.760,0.84,-0.19885,5.949,66094.438
9,56479,33.7872547,-84.4059633,245.706,0.85,-0.20911,5.922,66094.438
9,56480,33.7872548,-84.4059635,245.639,0.85,-0.21938,5.956,66094.438
9,56481,33.7872547,-84.4059634,245.579,0.85,-0.22964,5.959,66094.438
9,56482,33.7872547,-84.4059633,245.519,0.85,-0.23991,5.960,66094.438
9,56483,33.7872547,-84.4059633,245.455,0.85,-0.25018,5.979,66094.438
9,56484,33.7872545,-84.4059630,245.401,0.84,-0.26044,5.959,66094.438
9,56485,33.7872546,-84.4059631,245.333,0.83,-0.27071,5.991,66094.438
9,56543,33.7872545,-84.4059640,245.844,0.77,-0.18857,5.824,66094.451
9,56544,33.7872544,-84.4059639,245.785,0.84,-0.19883,5.825,66094.451
9,56545,33.7872544,-84.4059637,245.728,0.84,-0.20910,5.820,66094.451
9,56546,33.7872543,-84.4059636,245.669,0.85,-0.21936,5.822,66094.451
9,56547,33.7872543,-84.4059637,245.607,0.85,-0.22963,5.841,66094.451
9,56548,33.7872543,-84.4059635,245.550,0.85,-0.23989,5.835,66094.451
9,56549,33.7872541,-84.4059632,245.496,0.85,-0.25015,5.816,66094.451
9,56550,33.7872542,-84.4059634,245.427,0.85,-0.26042,5.859,66094.451
9,56551,33.7872541,-84.4059631,245.374,0.85,-0.27069,5.844,66094.451
9,56552,33.7872541,-84.4059633,245.308,0.76,-0.28096,5.873,66094.451
9,56606,33.7872540,-84.4059642,245.811,0.75,-0.19872,5.708,66094.464
9,56607,33.7872540,-84.4059641,245.754,0.75,-0.20898,5.708,66094.464
9,56608,33.7872538,-84.4059637,245.702,0.74,-0.21924,5.681,66094.464
9,56609,33.7872539,-84.4059639,245.636,0.75,-0.22951,5.721,66094.464
9,56610,33.7872539,-84.4059638,245.580,0.74,-0.23977,5.718,66094.464
9,56611,33.7872538,-84.4059637,245.520,0.74,-0.25004,5.728,66094.464
9,56612,33.7872538,-84.4059637,245.461,0.74,-0.26030,5.737,66094.464
9,56613,33.7872538,-84.4059636,245.403,0.73,-0.27057,5.741,66094.465
9,56614,33.7872537,-84.4059635,245.345,0.74,-0.28083,5.746,66094.465
10,57926,33.7872632,-84.4060199,245.851,0.68,-0.14765,8.061,66094.770
10,57927,33.7872631,-84.4060196,245.774,0.72,-0.15792,8.036,66094.770
10,57928,33.7872630,-84.4060194,245.692,0.75,-0.16819,8.034,66094.770
10,57929,33.7872630,-84.4060195,245.608,0.72,-0.17847,8.050,66094.770
10,57930,33.7872629,-84.4060191,245.531,0.73,-0.18874,8.028,66094.770
10,57985,33.7872627,-84.4060199,245.882,0.77,-0.14754,7.913,66094.784
10,57986,33.7872625,-84.4060193,245.809,0.77,-0.15781,7.866,66094.784
10,57987,33.7872626,-84.4060196,245.722,0.77,-0.16809,7.905,66094.784
10,57988,33.7872625,-84.4060194,245.643,0.75,-0.17836,7.899,66094.784
10,57989,33.7872624,-84.4060192,245.565,0.74,-0.18863,7.891,66094.784
10,57990,33.7872623,-84.4060189,245.488,0.76,-0.19890,7.880,66094.784
10,58042,33.7872623,-84.4060201,245.987,0.71,-0.13736,7.781,66094.797
10,58043,33.7872622,-84.4060199,245.910,0.77,-0.14763,7.768,66094.797
10,58044,33.7872621,-84.4060197,245.832,0.78,-0.15791,7.760,66094.797
10,58045,33.7872621,-84.4060196,245.754,0.77,-0.16818,7.759,66094.797
10,58046,33.7872620,-84.4060195,245.673,0.77,-0.17845,7.769,66094.797
10,58047,33.7872620,-84.4060194,245.595,0.73,-0.18872,7.766,66094.797
10,58048,33.7872619,-84.4060192,245.518,0.74,-0.19900,7.764,66094.797
10,58049,33.7872619,-84.4060191,245.438,0.77,-0.20927,7.773,66094.797
10,58104,33.7872617,-84.4060199,246.015,0.76,-0.13736,7.620,66094.810
10,58105,33.7872617,-84.4060199,245.937,0.77,-0.14763,7.627,66094.810
10,58106,33.7872616,-84.4060197,245.861,0.77,-0.15790,7.614,66094.810
10,58107,33.7872616,-84.4060196,245.783,0.77,-0.16817,7.622,66094.810
10,58108,33.7872615,-84.4060194,245.708,0.77,-0.17844,7.610,66094.810
10,58109,33.7872615,-84.4060194,245.628,0.78,-0.18872,7.625,66094.810
10,58110,33.7872614,-84.4060192,245.553,0.74,-0.19899,7.618,66094.810
10,58111,33.7872613,-84.4060190,245.476,0.77,-0.20926,7.618,66094.810
10,58112,33.7872613,-84.4060189,245.399,0.77,-0.21953,7.620,66094.810
10,58113,33.7872613,-84.4060189,245.319,0.71,-0.22981,7.637,66094.810
10,58171,33.7872613,-84.4060201,246.040,0.76,-0.13725,7.498,66094.823
10,58172,33.7872612,-84.4060200,245.965,0.76,-0.14752,7.489,66094.824
10,58173,33.7872612,-84.4060199,245.887,0.77,-0.15779,7.496,66094.824
10,58174,33.7872611,-84.4060197,245.813,0.77,-0.16806,7.487,66094.824
10,58175,33.7872611,-84.4060198,245.733,0.77,-0.17834,7.513,66094.824
10,58176,33.7872610,-84.4060194,245.662,0.78,-0.18861,7.485,66094.824
10,58177,33.7872610,-84.4060194,245.585,0.78,-0.19888,7.494,66094.824
10,58178,33.7872609,-84.4060191,245.511,0.76,-0.20915,7.484,66094.824
10,58179,33.7872608,-84.4060190,245.437,0.76,-0.21942,7.480,66094.824
10,58180,33.7872608,-84.4060190,245.358,0.76,-0.22969,7.499,66094.824
10,58181,33.7872607,-84.4060187,245.285,0.76,-0.23996,7.489,66094.824
10,58234,33.7872609,-84.4060205,246.137,0.74,-0.12707,7.382,66094.837
10,58235,33.7872608,-84.4060203,246.064,0.77,-0.13734,7.367,66094.837
10,58236,33.7872607,-84.4060201,245.991,0.75,-0.14761,7.356,66094.837
10,58237,33.7872607,-84.4060200,245.916,0.75,-0.15788,7.357,66094.837
10,58238,33.7872607,-84.4060199,245.840,0.75,-0.16816,7.361,66094.837
10,58239,33.7872606,-84.4060198,245.766,0.75,-0.17843,7.361,66094.837
10,58240,33.7872605,-84.4060196,245.692,0.77,-0.18870,7.358,66094.837
10,58241,33.7872605,-84.4060196,245.615,0.77,-0.19897,7.372,66094.837
10,58242,33.7872604,-84.4060193,245.544,0.77,-0.20924,7.357,66094.837
10,58243,33.7872603,-84.4060191,245.472,0.77,-0.21951,7.347,66094.837
10,58244,33.7872603,-84.4060189,245.399,0.77,-0.22978,7.347,66094.837
10,58245,33.7872603,-84.4060189,245.322,0.76,-0.24005,7.359,66094.837
10,58246,33.7872603,-84.4060189,245.244,0.63,-0.25033,7.381,66094.837
10,58299,33.7872604,-84.4060204,246.163,0.53,-0.12707,7.232,66094.850
10,58300,33.7872603,-84.4060202,246.091,0.78,-0.13734,7.221,66094.850
10,58301,33.7872603,-84.4060203,246.015,0.76,-0.14761,7.242,66094.850
10,58302,33.7872602,-84.4060200,245.945,0.75,-0.15788,7.217,66094.850
10,58303,33.7872602,-84.4060199,245.871,0.76,-0.16815,7.222,66094.850
10,58304,33.7872600,-84.4060195,245.803,0.76,-0.17842,7.194,66094.850
10,58305,33.7872601,-84.4060197,245.725,0.78,-0.18869,7.224,66094.850
10,58306,33.7872600,-84.4060196,245.652,0.78,-0.19896,7.224,66094.850
10,58307,33.7872600,-84.4060194,245.580,0.78,-0.20923,7.219,66094.850
10,58308,33.7872599,-84.4060193,245.506,0.77,-0.21950,7.226,66094.850
10,58309,33.7872598,-84.4060191,245.435,0.77,-0.22977,7.221,66094.850
10,58310,33.7872598,-84.4060190,245.362,0.77,-0.24004,7.225,66094.850
10,58311,33.7872597,-84.4060187,245.293,0.77,-0.25031,7.211,66094.850
10,58369,33.7872599,-84.4060204,246.115,0.77,-0.13723,7.097,66094.863
10,58370,33.7872598,-84.4060203,246.043,0.76,-0.14750,7.093,66094.863
10,58371,33.7872598,-84.4060202,245.971,0.75,-0.15777,7.091,66094.864
10,58372,33.7872597,-84.4060201,245.899,0.77,-0.16804,7.092,66094.864
10,58373,33.7872597,-84.4060200,245.827,0.77,-0.17831,7.095,66094.864
10,58374,33.7872596,-84.4060198,245.757,0.74,-0.18858,7.087,66094.864
10,58375,33.7872596,-84.4060197,245.684,0.77,-0.19885,7.092,66094.864
10,58376,33.7872595,-84.4060194,245.616,0.77,-0.20912,7.078,66094.864
10,58377,33.7872594,-84.4060193,245.543,0.78,-0.21939,7.086,66094.864
10,58378,33.7872594,-84.4060192,245.472,0.77,-0.22966,7.088,66094.864
10,58379,33.7872593,-84.4060190,245.402,0.77,-0.23993,7.081,66094.864
10,58380,33.7872592,-84.4060188,245.332,0.77,-0.25020,7.082,66094.864
10,58381,33.7872592,-84.4060188,245.258,0.71,-0.26047,7.095,66094.864
10,58438,33.7872594,-84.4060204,246.139,0.76,-0.13732,6.956,66094.877
10,58439,33.7872593,-84.4060202,246.070,0.77,-0.14759,6.945,66094.877
10,58440,33.7872592,-84.4060201,246.000,0.77,-0.15786,6.940,66094.877
10,58441,33.7872593,-84.4060202,245.926,0.77,-0.16813,6.964,66094.877
10,58442,33.7872592,-84.4060201,245.855,0.75,-0.17840,6.965,66094.877
10,58443,33.7872591,-84.4060196,245.791,0.76,-0.18867,6.928,66094.877
10,58444,33.7872591,-84.4060197,245.717,0.78,-0.19894,6.953,66094.877
10,58445,33.7872591,-84.4060196,245.646,0.78,-0.20921,6.956,66094.877
10,58446,33.7872590,-84.4060196,245.575,0.78,-0.21948,6.964,66094.877
10,58447,33.7872589,-84.4060193,245.506,0.77,-0.22975,6.957,66094.877
10,58448,33.7872589,-84.4060192,245.436,0.78,-0.24002,6.958,66094.877
10,58449,33.7872588,-84.4060191,245.366,0.77,-0.25029,6.961,66094.877
10,58450,33.7872588,-84.4060189,245.296,0.76,-0.26056,6.966,66094.877
10,58513,33.7872588,-84.4060204,246.165,0.54,-0.13731,6.807,66094.890
10,58514,33.7872588,-84.4060203,246.094,0.77,-0.14758,6.815,66094.890
10,58515,33.7872588,-84.4060203,246.024,0.74,-0.15785,6.822,66094.890
10,58516,33.7872588,-84.4060202,245.955,0.76,-0.16812,6.822,66094.890
10,58517,33.7872587,-84.4060199,245.889,0.75,-0.17839,6.805,66094.890
10,58518,33.7872587,-84.4060199,245.818,0.75,-0.18866,6.816,66094.890
10,58519,33.7872586,-84.4060198,245.749,0.75,-0.19893,6.816,66094.890
10,58520,33.7872586,-84.4060196,245.682,0.77,-0.20920,6.811,66094.890
10,58521,33.7872585,-84.4060195,245.613,0.76,-0.21947,6.813,66094.890
10,58522,33.7872585,-84.4060194,245.544,0.77,-0.22974,6.816,66094.890
10,58523,33.7872584,-84.4060193,245.475,0.77,-0.24001,6.820,66094.890
10,58524,33.7872584,-84.4060192,245.404,0.77,-0.25028,6.830,66094.890
10,58525,33.7872583,-84.4060189,245.340,0.75,-0.26054,6.816,66094.890
10,58526,33.7872583,-84.4060189,245.267,0.76,-0.27082,6.837,66094.890
10,58590,33.7872584,-84.4060205,246.120,0.77,-0.14747,6.685,66094.903
10,58591,33.7872584,-84.4060206,246.049,0.75,-0.15774,6.704,66094.903
10,58592,33.7872583,-84.4060204,245.982,0.76,-0.16801,6.696,66094.903
10,58593,33.7872582,-84.4060201,245.917,0.77,-0.17828,6.679,66094.904
10,58594,33.7872582,-84.4060200,245.849,0.77,-0.18855,6.686,66094.904
10,58595,33.7872582,-84.4060200,245.780,0.74,-0.19882,6.691,66094.904
10,58596,33.7872580,-84.4060195,245.721,0.77,-0.20908,6.651,66094.904
10,58597,33.7872580,-84.4060194,245.651,0.76,-0.21935,6.663,66094.904
10,58598,33.7872580,-84.4060195,245.579,0.77,-0.22962,6.689,66094.904
10,58599,33.7872580,-84.4060194,245.512,0.76,-0.23989,6.687,66094.904
10,58600,33.7872580,-84.4060195,245.439,0.76,-0.25016,6.717,66094.904
10,58601,33.7872579,-84.4060191,245.377,0.75,-0.26043,6.695,66094.904
10,58602,33.7872578,-84.4060190,245.311,0.75,-0.27070,6.695,66094.904
10,58603,33.7872578,-84.4060189,245.241,0.73,-0.28097,6.709,66094.904
10,58661,33.7872580,-84.4060207,246.142,0.74,-0.14757,6.564,66094.917
10,58662,33.7872578,-84.4060203,246.079,0.75,-0.15783,6.540,66094.917
10,58663,33.7872578,-84.4060202,246.013,0.76,-0.16810,6.536,66094.917
10,58664,33.7872578,-84.4060202,245.944,0.76,-0.17837,6.552,66094.917
10,58665,33.7872578,-84.4060202,245.878,0.73,-0.18864,6.554,66094.917
10,58666,33.7872576,-84.4060198,245.816,0.74,-0.19890,6.532,66094.917
10,58667,33.7872577,-84.4060199,245.746,0.75,-0.20917,6.549,66094.917
10,58668,33.7872576,-84.4060196,245.683,0.75,-0.21944,6.540,66094.917
10,58669,33.7872576,-84.4060197,245.613,0.76,-0.22971,6.556,66094.917
10,58670,33.7872575,-84.4060196,245.547,0.76,-0.23998,6.562,66094.917
10,58671,33.7872575,-84.4060194,245.481,0.77,-0.25025,6.564,66094.917
10,58672,33.7872574,-84.4060192,245.418,0.76,-0.26051,6.552,66094.917
10,58673,33.7872574,-84.4060191,245.349,0.75,-0.27078,6.568,66094.917
10,58674,33.7872573,-84.4060189,245.286,0.76,-0.28105,6.562,66094.917
10,58737,33.7872575,-84.4060206,246.101,0.76,-0.15782,6.426,66094.930
10,58738,33.7872573,-84.4060203,246.040,0.76,-0.16809,6.403,66094.930
10,58739,33.7872574,-84.4060203,245.972,0.77,-0.17836,6.419,66094.930
10,58740,33.7872573,-84.4060202,245.907,0.74,-0.18863,6.420,66094.930
10,58741,33.7872572,-84.4060201,245.844,0.73,-0.19889,6.414,66094.930
10,58742,33.7872572,-84.4060200,245.778,0.75,-0.20916,6.420,66094.930
10,58743,33.7872572,-84.4060198,245.714,0.75,-0.21943,6.415,66094.930
10,58744,33.7872571,-84.4060197,245.649,0.76,-0.22970,6.421,66094.930
10,58745,33.7872571,-84.4060197,245.582,0.76,-0.23996,6.431,66094.930
10,58746,33.7872570,-84.4060194,245.522,0.76,-0.25023,6.417,66094.930
10,58747,33.7872569,-84.4060193,245.457,0.77,-0.26050,6.419,66094.930
10,58748,33.7872570,-84.4060193,245.388,0.75,-0.27077,6.439,66094.930
10,58749,33.7872569,-84.4060191,245.325,0.77,-0.28104,6.439,66094.930
10,58808,33.7872570,-84.4060207,246.127,0.51,-0.15771,6.294,66094.943
10,58809,33.7872569,-84.4060206,246.064,0.75,-0.16798,6.288,66094.943
10,58810,33.7872569,-84.4060204,246.001,0.77,-0.17825,6.284,66094.943
10,58811,33.7872569,-84.4060203,245.938,0.74,-0.18851,6.284,66094.943
10,58812,33.7872568,-84.4060202,245.875,0.74,-0.19878,6.281,66094.944
10,58813,33.7872567,-84.4060200,245.813,0.76,-0.20904,6.276,66094.944
10,58814,33.7872567,-84.4060199,245.749,0.74,-0.21931,6.280,66094.944
10,58815,33.7872566,-84.4060198,245.686,0.77,-0.22958,6.279,66094.944
10,58816,33.7872566,-84.4060196,245.624,0.75,-0.23985,6.279,66094.944
10,58817,33.7872565,-84.4060195,245.561,0.77,-0.25011,6.280,66094.944
10,58818,33.7872565,-84.4060195,245.495,0.77,-0.26038,6.293,66094.944
10,58819,33.7872565,-84.4060194,245.431,0.76,-0.27065,6.299,66094.944
10,58820,33.7872564,-84.4060192,245.369,0.75,-0.28092,6.298,66094.944
10,58884,33.7872565,-84.4060206,246.027,0.75,-0.17833,6.158,66094.957
10,58885,33.7872564,-84.4060203,245.968,0.76,-0.18860,6.141,66094.957
10,58886,33.7872563,-84.4060203,245.905,0.75,-0.19887,6.148,66094.957
10,58887,33.7872563,-84.4060202,245.843,0.77,-0.20913,6.150,66094.957
10,58888,33.7872563,-84.4060202,245.778,0.72,-0.21940,6.164,66094.957
10,58889,33.7872562,-84.4060199,245.718,0.77,-0.22967,6.154,66094.957
10,58890,33.7872561,-84.4060197,245.659,0.74,-0.23993,6.146,66094.957
10,58891,33.7872561,-84.4060196,245.597,0.77,-0.25020,6.148,66094.957
10,58892,33.7872561,-84.4060195,245.535,0.76,-0.26046,6.151,66094.957
10,58893,33.7872560,-84.4060194,245.472,0.76,-0.27073,6.156,66094.957
10,58894,33.7872560,-84.4060193,245.408,0.76,-0.28100,6.170,66094.957
10,58956,33.7872560,-84.4060206,245.992,0.68,-0.18859,6.032,66094.970
10,58957,33.7872559,-84.4060204,245.934,0.76,-0.19885,6.017,66094.970
10,58958,33.7872558,-84.4060201,245.875,0.75,-0.20912,6.006,66094.970
10,58959,33.7872558,-84.4060202,245.812,0.73,-0.21938,6.019,66094.970
10,58960,33.7872558,-84.4060201,245.751,0.74,-0.22965,6.022,66094.970
10,58961,33.7872557,-84.4060199,245.691,0.75,-0.23992,6.024,66094.970
10,58962,33.7872557,-84.4060198,245.630,0.76,-0.25018,6.025,66094.970
10,58963,33.7872556,-84.4060197,245.570,0.77,-0.26045,6.028,66094.970
10,58964,33.7872556,-84.4060196,245.508,0.75,-0.27071,6.034,66094.970
10,58965,33.7872555,-84.4060194,245.448,0.77,-0.28098,6.034,66094.970
10,59023,33.7872555,-84.4060206,245.959,0.58,-0.19874,5.902,66094.983
10,59024,33.7872554,-84.4060203,245.905,0.77,-0.20900,5.875,66094.984
10,59025,33.7872554,-84.4060202,245.844,0.75,-0.21927,5.885,66094.984
10,59026,33.7872553,-84.4060201,245.785,0.75,-0.22953,5.885,66094.984
10,59027,33.7872553,-84.4060200,245.725,0.76,-0.23980,5.891,66094.984
10,59028,33.7872552,-84.4060199,245.666,0.75,-0.25006,5.889,66094.984
10,59029,33.7872551,-84.4060195,245.613,0.76,-0.26032,5.867,66094.984
10,59030,33.7872552,-84.4060198,245.545,0.76,-0.27059,5.905,66094.984
10,59031,33.7872552,-84.4060197,245.482,0.72,-0.28086,5.920,66094.984
10,59091,33.7872551,-84.4060208,245.923,0.53,-0.20909,5.790,66094.997
10,59092,33.7872550,-84.4060205,245.870,0.72,-0.21935,5.766,66094.997
10,59093,33.7872549,-84.4060203,245.813,0.62,-0.22962,5.761,66094.997
10,59094,33.7872549,-84.4060203,245.753,0.61,-0.23988,5.774,66094.997
10,59095,33.7872549,-84.4060202,245.695,0.59,-0.25015,5.775,66094.997
10,59096,33.7872548,-84.4060200,245.638,0.55,-0.26041,5.772,66094.997
10,59097,33.7872548,-84.4060200,245.577,0.54,-0.27068,5.789,66094.997
11,61039,33.7872637,-84.4060861,245.626,0.51,-0.17836,7.929,66095.423
11,61040,33.7872636,-84.4060859,245.547,0.57,-0.18863,7.926,66095.423
11,61101,33.7872633,-84.4060864,245.880,0.78,-0.14764,7.777,66095.436
11,61102,33.7872632,-84.4060861,245.804,0.78,-0.15791,7.763,66095.436
11,61103,33.7872632,-84.4060861,245.723,0.78,-0.16818,7.775,66095.436
11,61104,33.7872632,-84.4060860,245.643,0.78,-0.17845,7.783,66095.436
11,61105,33.7872631,-84.4060858,245.567,0.78,-0.18872,7.773,66095.436
11,61106,33.7872631,-84.4060856,245.489,0.77,-0.19900,7.773,66095.436
11,61165,33.7872628,-84.4060865,245.972,0.77,-0.13736,7.629,66095.450
11,61166,33.7872628,-84.4060864,245.894,0.77,-0.14763,7.634,66095.450
11,61167,33.7872628,-84.4060862,245.817,0.78,-0.15790,7.633,66095.450
11,61168,33.7872627,-84.4060861,245.740,0.79,-0.16817,7.629,66095.450
11,61169,33.7872627,-84.4060860,245.662,0.79,-0.17844,7.639,66095.450
11,61170,33.7872626,-84.4060858,245.586,0.79,-0.18872,7.634,66095.450
11,61171,33.7872626,-84.4060856,245.511,0.78,-0.19899,7.624,66095.450
11,61172,33.7872625,-84.4060854,245.435,0.77,-0.20926,7.623,66095.450
11,61230,33.7872623,-84.4060864,245.986,0.80,-0.13725,7.482,66095.463
11,61231,33.7872623,-84.4060863,245.910,0.78,-0.14752,7.485,66095.463
11,61232,33.7872623,-84.4060862,245.833,0.79,-0.15779,7.490,66095.463
11,61233,33.7872622,-84.4060861,245.758,0.78,-0.16806,7.487,66095.463
11,61234,33.7872622,-84.4060859,245.682,0.78,-0.17833,7.488,66095.463
11,61235,33.7872621,-84.4060858,245.607,0.78,-0.18861,7.488,66095.463
11,61236,33.7872621,-84.4060856,245.531,0.78,-0.19888,7.491,66095.463
11,61237,33.7872621,-84.4060855,245.455,0.79,-0.20915,7.498,66095.463
11,61238,33.7872620,-84.4060853,245.381,0.76,-0.21942,7.494,66095.463
11,61295,33.7872618,-84.4060863,246.076,0.79,-0.12707,7.321,66095.476
11,61296,33.7872619,-84.4060864,245.998,0.78,-0.13734,7.342,66095.476
11,61297,33.7872618,-84.4060862,245.925,0.77,-0.14761,7.333,66095.476
11,61298,33.7872618,-84.4060863,245.847,0.78,-0.15788,7.355,66095.476
11,61299,33.7872617,-84.4060860,245.777,0.77,-0.16815,7.333,66095.476
11,61300,33.7872617,-84.4060859,245.701,0.78,-0.17843,7.342,66095.476
11,61301,33.7872617,-84.4060859,245.623,0.79,-0.18870,7.363,66095.476
11,61302,33.7872616,-84.4060857,245.552,0.79,-0.19897,7.350,66095.476
11,61303,33.7872616,-84.4060857,245.474,0.79,-0.20924,7.369,66095.476
11,61304,33.7872616,-84.4060855,245.400,0.79,-0.21951,7.369,66095.476
11,61305,33.7872615,-84.4060853,245.327,0.75,-0.22978,7.367,66095.476
11,61365,33.7872615,-84.4060869,246.155,0.68,-0.11680,7.228,66095.489
11,61366,33.7872614,-84.4060866,246.085,0.79,-0.12707,7.203,66095.489
11,61367,33.7872614,-84.4060864,245.938,0.75,-0.14761,7.211,66095.490
11,61368,33.7872613,-84.4060861,245.868,0.76,-0.15788,7.190,66095.490
11,61369,33.7872613,-84.4060862,245.791,0.77,-0.16815,7.216,66095.490
11,61370,33.7872612,-84.4060857,245.725,0.78,-0.17842,7.182,66095.490
11,61371,33.7872613,-84.4060860,245.642,0.78,-0.18869,7.231,66095.490
11,61372,33.7872612,-84.4060858,245.571,0.78,-0.19896,7.226,66095.490
11,61373,33.7872612,-84.4060856,245.500,0.78,-0.20923,7.222,66095.490
11,61374,33.7872611,-84.4060855,245.427,0.79,-0.21950,7.223,66095.490
11,61375,33.7872611,-84.4060853,245.354,0.79,-0.22977,7.228,66095.490
11,61376,33.7872610,-84.4060851,245.284,0.75,-0.24004,7.220,66095.490
11,61434,33.7872610,-84.4060867,246.171,0.77,-0.11669,7.067,66095.503
11,61435,33.7872609,-84.4060866,246.100,0.78,-0.12696,7.062,66095.503
11,61436,33.7872609,-84.4060865,246.028,0.79,-0.13723,7.064,66095.503
11,61437,33.7872609,-84.4060863,245.957,0.78,-0.14750,7.063,66095.503
11,61438,33.7872609,-84.4060863,245.884,0.73,-0.15777,7.071,66095.503
11,61439,33.7872609,-84.4060863,245.810,0.74,-0.16804,7.086,66095.503
11,61440,33.7872608,-84.4060861,245.740,0.78,-0.17831,7.077,66095.503
11,61441,33.7872608,-84.4060861,245.666,0.78,-0.18858,7.092,66095.503
11,61442,33.7872608,-84.4060860,245.592,0.79,-0.19885,7.102,66095.503
11,61443,33.7872607,-84.4060857,245.526,0.78,-0.20912,7.082,66095.503
11,61444,33.7872607,-84.4060856,245.454,0.79,-0.21939,7.088,66095.503
11,61445,33.7872606,-84.4060854,245.383,0.79,-0.22966,7.088,66095.503
11,61446,33.7872606,-84.4060852,245.312,0.78,-0.23993,7.092,66095.503
11,61502,33.7872605,-84.4060868,246.183,0.70,-0.11678,6.933,66095.516
11,61503,33.7872604,-84.4060864,246.116,0.79,-0.12705,6.905,66095.516
11,61504,33.7872605,-84.4060866,246.042,0.79,-0.13732,6.933,66095.516
11,61505,33.7872603,-84.4060862,245.976,0.79,-0.14759,6.904,66095.516
11,61506,33.7872604,-84.4060863,245.902,0.77,-0.15786,6.931,66095.516
11,61507,33.7872604,-84.4060862,245.831,0.76,-0.16813,6.938,66095.516
11,61508,33.7872603,-84.4060861,245.761,0.76,-0.17840,6.937,66095.516
11,61509,33.7872602,-84.4060857,245.697,0.78,-0.18867,6.910,66095.516
11,61510,33.7872603,-84.4060858,245.621,0.78,-0.19894,6.941,66095.516
11,61511,33.7872603,-84.4060858,245.548,0.78,-0.20921,6.955,66095.516
11,61512,33.7872602,-84.4060856,245.480,0.79,-0.21948,6.947,66095.516
11,61513,33.7872602,-84.4060855,245.409,0.79,-0.22975,6.958,66095.516
11,61514,33.7872601,-84.4060853,245.341,0.79,-0.24002,6.952,66095.516
11,61515,33.7872601,-84.4060852,245.268,0.76,-0.25029,6.967,66095.516
