SignId,Id,X,Y,Z,Retro,UTC,
5,58809,33.7872571,-84.4060197,245.649,49601.00,66094.93031,
5,58810,33.7872571,-84.4060197,245.582,49858.00,66094.93034,
5,58811,33.7872570,-84.4060194,245.521,49858.00,66094.93037,
5,58812,33.7872569,-84.4060193,245.457,50115.00,66094.93041,
5,58813,33.7872570,-84.4060193,245.388,49344.00,66094.93044,
5,58814,33.7872569,-84.4060191,245.324,50372.00,66094.93047,
5,58874,33.7872569,-84.4060206,246.064,49087.00,66094.94343,
5,58875,33.7872569,-84.4060204,246.001,50372.00,66094.94346,
5,58876,33.7872569,-84.4060203,245.938,48316.00,66094.94349,
5,58877,33.7872568,-84.4060202,245.875,48830.00,66094.94352,
5,58878,33.7872567,-84.4060200,245.813,49858.00,66094.94356,
5,58879,33.7872567,-84.4060199,245.749,48573.00,66094.94359,
5,58880,33.7872566,-84.4060198,245.686,50372.00,66094.94362,
5,58881,33.7872566,-84.4060196,245.623,49344.00,66094.94365,
5,58882,33.7872565,-84.4060195,245.560,50629.00,66094.94369,
5,58883,33.7872565,-84.4060195,245.495,50115.00,66094.94372,
5,58884,33.7872565,-84.4060194,245.431,49601.00,66094.94375,
5,58885,33.7872564,-84.4060192,245.369,49344.00,66094.94378,
5,58949,33.7872565,-84.4060206,246.027,49087.00,66094.95677,
5,58950,33.7872564,-84.4060203,245.968,49858.00,66094.95680,
5,58951,33.7872563,-84.4060203,245.905,49087.00,66094.95684,
5,58952,33.7872563,-84.4060202,245.842,50629.00,66094.95687,
5,58953,33.7872563,-84.4060202,245.778,47031.00,66094.95690,
5,58954,33.7872562,-84.4060199,245.718,50372.00,66094.95693,
5,58955,33.7872561,-84.4060197,245.658,48830.00,66094.95697,
5,58956,33.7872561,-84.4060196,245.597,50115.00,66094.95700,
5,58957,33.7872561,-84.4060195,245.535,49858.00,66094.95703,
5,58958,33.7872560,-84.4060194,245.472,49858.00,66094.95707,
5,58959,33.7872560,-84.4060193,245.408,49858.00,66094.95710,
5,59021,33.7872560,-84.4060206,245.992,44718.00,66094.97012,
5,59022,33.7872559,-84.4060204,245.934,49858.00,66094.97015,
5,59023,33.7872558,-84.4060202,245.875,49344.00,66094.97018,
5,59024,33.7872558,-84.4060202,245.812,48059.00,66094.97021,
5,59025,33.7872558,-84.4060201,245.751,48830.00,66094.97025,
5,59026,33.7872557,-84.4060199,245.690,49087.00,66094.97028,
5,59027,33.7872557,-84.4060198,245.630,49601.00,66094.97031,
5,59028,33.7872556,-84.4060197,245.569,50115.00,66094.97034,
5,59029,33.7872556,-84.4060196,245.508,49344.00,66094.97038,
5,59030,33.7872555,-84.4060194,245.448,50372.00,66094.97041,
5,59089,33.7872554,-84.4060203,245.905,50115.00,66094.98350,
5,59090,33.7872554,-84.4060202,245.844,49344.00,66094.98353,
5,59091,33.7872553,-84.4060201,245.785,49344.00,66094.98356,
5,59092,33.7872553,-84.4060200,245.724,49601.00,66094.98360,
5,59093,33.7872552,-84.4060199,245.666,49087.00,66094.98363,
5,59094,33.7872551,-84.4060195,245.613,49601.00,66094.98366,
5,59095,33.7872552,-84.4060198,245.545,49601.00,66094.98369,
5,59096,33.7872552,-84.4060197,245.482,47288.00,66094.98373,
5,59157,33.7872550,-84.4060205,245.870,47288.00,66094.99686,
5,59158,33.7872549,-84.4060203,245.813,40863.00,66094.99689,
5,59159,33.7872549,-84.4060203,245.753,40092.00,66094.99692,
6,61166,33.7872633,-84.4060864,245.880,51143.00,66095.43621,
6,61167,33.7872632,-84.4060861,245.804,51400.00,66095.43624,
6,61168,33.7872632,-84.4060861,245.723,50886.00,66095.43628,
6,61169,33.7872632,-84.4060860,245.643,51400.00,66095.43631,
6,61170,33.7872631,-84.4060858,245.567,51400.00,66095.43634,
6,61171,33.7872631,-84.4060856,245.489,50372.00,66095.43638,
6,61230,33.7872628,-84.4060865,245.972,50629.00,66095.44951,
6,61231,33.7872628,-84.4060864,245.894,50629.00,66095.44954,
6,61232,33.7872628,-84.4060863,245.817,51400.00,66095.44957,
6,61233,33.7872627,-84.4060861,245.740,51657.00,66095.44961,
6,61234,33.7872627,-84.4060860,245.661,51657.00,66095.44964,
6,61235,33.7872626,-84.4060858,245.586,51657.00,66095.44967,
6,61236,33.7872626,-84.4060856,245.511,51400.00,66095.44970,
6,61237,33.7872625,-84.4060854,245.435,50372.00,66095.44974,
6,61295,33.7872623,-84.4060864,245.986,52171.00,66095.46284,
6,61296,33.7872623,-84.4060863,245.910,50886.00,66095.46287,
6,61297,33.7872623,-84.4060862,245.833,51914.00,66095.46291,
6,61298,33.7872622,-84.4060861,245.758,51143.00,66095.46294,
6,61299,33.7872622,-84.4060859,245.682,51400.00,66095.46297,
6,61300,33.7872621,-84.4060858,245.607,51400.00,66095.46300,
6,61301,33.7872621,-84.4060856,245.531,51143.00,66095.46304,
6,61302,33.7872621,-84.4060855,245.454,51657.00,66095.46307,
6,61303,33.7872620,-84.4060853,245.380,49858.00,66095.46310,
6,61360,33.7872618,-84.4060863,246.076,51914.00,66095.47614,
6,61361,33.7872619,-84.4060864,245.998,51143.00,66095.47617,
6,61362,33.7872618,-84.4060862,245.925,50372.00,66095.47620,
6,61363,33.7872618,-84.4060863,245.847,50886.00,66095.47624,
6,61364,33.7872617,-84.4060859,245.777,50372.00,66095.47627,
6,61365,33.7872617,-84.4060859,245.701,51143.00,66095.47630,
6,61366,33.7872617,-84.4060859,245.623,51657.00,66095.47633,
6,61367,33.7872616,-84.4060857,245.552,51914.00,66095.47637,
6,61368,33.7872616,-84.4060857,245.474,51914.00,66095.47640,
6,61369,33.7872616,-84.4060855,245.400,51914.00,66095.47643,
6,61370,33.7872615,-84.4060853,245.327,49344.00,66095.47647,
6,61430,33.7872615,-84.4060869,246.155,44204.00,66095.48943,
6,61431,33.7872614,-84.4060866,246.085,51657.00,66095.48947,
6,61432,33.7872614,-84.4060864,245.937,49087.00,66095.48953,
6,61433,33.7872613,-84.4060861,245.868,49858.00,66095.48956,
6,61434,33.7872613,-84.4060862,245.791,50115.00,66095.48960,
6,61435,33.7872612,-84.4060857,245.725,51143.00,66095.48963,
6,61436,33.7872613,-84.4060860,245.642,51400.00,66095.48966,
6,61437,33.7872612,-84.4060858,245.571,51143.00,66095.48969,
6,61438,33.7872612,-84.4060856,245.499,51400.00,66095.48973,
6,61439,33.7872611,-84.4060855,245.427,51657.00,66095.48976,
6,61440,33.7872611,-84.4060853,245.354,51657.00,66095.48979,
6,61441,33.7872610,-84.4060851,245.284,49087.00,66095.48983,
6,61499,33.7872610,-84.4060867,246.171,50372.00,66095.50276,
6,61500,33.7872609,-84.4060866,246.100,51143.00,66095.50279,
6,61501,33.7872609,-84.4060865,246.028,51657.00,66095.50282,
6,61502,33.7872609,-84.4060863,245.957,51400.00,66095.50285,
6,61503,33.7872609,-84.4060863,245.884,48059.00,66095.50289,
6,61504,33.7872609,-84.4060863,245.809,48316.00,66095.50292,
6,61505,33.7872608,-84.4060861,245.740,51400.00,66095.50295,
6,61506,33.7872608,-84.4060861,245.666,51400.00,66095.50299,
6,61507,33.7872608,-84.4060860,245.592,51657.00,66095.50302,
6,61508,33.7872607,-84.4060857,245.526,51400.00,66095.50305,
6,61509,33.7872607,-84.4060855,245.453,51657.00,66095.50308,
6,61510,33.7872606,-84.4060854,245.383,51657.00,66095.50312,
6,61511,33.7872606,-84.4060852,245.311,51400.00,66095.50315,
6,61567,33.7872605,-84.4060868,246.182,45746.00,66095.51608,
6,61568,33.7872604,-84.4060864,246.116,51914.00,66095.51611,
6,61569,33.7872605,-84.4060866,246.042,51657.00,66095.51614,
6,61570,33.7872603,-84.4060862,245.976,51657.00,66095.51618,
6,61571,33.7872604,-84.4060863,245.902,50115.00,66095.51621,
6,61572,33.7872604,-84.4060862,245.830,49858.00,66095.51624,
6,61573,33.7872603,-84.4060861,245.761,49601.00,66095.51627,
6,61574,33.7872602,-84.4060857,245.697,50886.00,66095.51631,
6,61575,33.7872603,-84.4060858,245.620,51400.00,66095.51634,
6,61576,33.7872603,-84.4060858,245.548,51143.00,66095.51637,
6,61577,33.7872602,-84.4060856,245.480,51657.00,66095.51640,
6,61578,33.7872602,-84.4060855,245.408,51914.00,66095.51644,
6,61579,33.7872601,-84.4060853,245.341,51657.00,66095.51647,
6,61580,33.7872601,-84.4060852,245.268,49858.00,66095.51650,
6,61639,33.7872600,-84.4060865,246.129,52428.00,66095.52943,
6,61640,33.7872600,-84.4060864,246.060,51657.00,66095.52947,
6,61641,33.7872600,-84.4060865,245.988,51657.00,66095.52950,
6,61642,33.7872600,-84.4060864,245.918,51657.00,66095.52953,
6,61643,33.7872599,-84.4060862,245.852,50886.00,66095.52956,
6,61644,33.7872599,-84.4060863,245.779,50629.00,66095.52960,
6,61645,33.7872598,-84.4060859,245.715,50629.00,66095.52963,
6,61646,33.7872598,-84.4060859,245.644,50886.00,66095.52966,
6,61647,33.7872597,-84.4060856,245.580,51400.00,66095.52969,
6,61648,33.7872597,-84.4060856,245.507,51657.00,66095.52973,
6,61649,33.7872597,-84.4060856,245.435,51400.00,66095.52976,
6,61650,33.7872597,-84.4060854,245.367,51657.00,66095.52979,
6,61651,33.7872596,-84.4060852,245.300,51400.00,66095.52983,
6,61709,33.7872595,-84.4060866,246.144,51914.00,66095.54276,
6,61710,33.7872595,-84.4060864,246.079,51657.00,66095.54279,
6,61711,33.7872595,-84.4060864,246.010,51657.00,66095.54283,
6,61712,33.7872594,-84.4060863,245.942,51400.00,66095.54286,
6,61713,33.7872594,-84.4060862,245.873,51143.00,66095.54289,
6,61714,33.7872594,-84.4060861,245.807,50372.00,66095.54292,
6,61715,33.7872593,-84.4060858,245.742,51143.00,66095.54296,
6,61716,33.7872593,-84.4060858,245.673,50886.00,66095.54299,
6,61717,33.7872593,-84.4060859,245.601,50886.00,66095.54302,
6,61718,33.7872592,-84.4060856,245.537,51400.00,66095.54305,
6,61719,33.7872593,-84.4060857,245.465,51400.00,66095.54309,
6,61720,33.7872592,-84.4060855,245.400,51400.00,66095.54312,
6,61721,33.7872591,-84.4060852,245.334,50886.00,66095.54315,
6,61722,33.7872591,-84.4060852,245.265,50115.00,66095.54319,
6,61779,33.7872591,-84.4060867,246.159,51400.00,66095.55608,
6,61780,33.7872590,-84.4060864,246.096,51914.00,66095.55612,
6,61781,33.7872590,-84.4060865,246.027,51400.00,66095.55615,
6,61782,33.7872590,-84.4060864,245.961,51914.00,66095.55618,
6,61783,33.7872590,-84.4060863,245.894,51143.00,66095.55621,
6,61784,33.7872590,-84.4060863,245.827,51400.00,66095.55625,
6,61785,33.7872590,-84.4060862,245.760,51400.00,66095.55628,
6,61786,33.7872589,-84.4060860,245.695,51143.00,66095.55631,
6,61787,33.7872588,-84.4060858,245.630,51400.00,66095.55635,
6,61788,33.7872588,-84.4060858,245.563,50886.00,66095.55638,
6,61789,33.7872588,-84.4060856,245.498,51400.00,66095.55641,
6,61790,33.7872588,-84.4060855,245.431,51143.00,66095.55644,
6,61791,33.7872587,-84.4060853,245.365,51400.00,66095.55648,
6,61792,33.7872587,-84.4060853,245.298,51143.00,66095.55651,
6,61846,33.7872587,-84.4060868,246.176,47031.00,66095.56941,
6,61847,33.7872586,-84.4060866,246.113,51914.00,66095.56944,
6,61848,33.7872586,-84.4060865,246.049,51400.00,66095.56947,
6,61849,33.7872586,-84.4060865,245.982,51657.00,66095.56951,
6,61850,33.7872585,-84.4060863,245.918,51914.00,66095.56954,
6,61851,33.7872585,-84.4060863,245.853,51657.00,66095.56957,
6,61852,33.7872585,-84.4060862,245.787,51143.00,66095.56960,
6,61853,33.7872584,-84.4060860,245.724,51143.00,66095.56964,
6,61854,33.7872584,-84.4060859,245.660,51143.00,66095.56967,
6,61855,33.7872584,-84.4060859,245.592,51657.00,66095.56970,
6,61856,33.7872583,-84.4060857,245.529,51143.00,66095.56974,
6,61857,33.7872583,-84.4060855,245.465,51657.00,66095.56977,
6,61858,33.7872582,-84.4060854,245.401,51143.00,66095.56980,
6,61859,33.7872582,-84.4060852,245.336,51143.00,66095.56983,
6,61860,33.7872581,-84.4060851,245.272,48830.00,66095.56987,
6,61918,33.7872581,-84.4060866,246.133,51657.00,66095.58276,
6,61919,33.7872581,-84.4060866,246.069,51914.00,66095.58280,
6,61920,33.7872581,-84.4060864,246.007,51657.00,66095.58283,
6,61921,33.7872580,-84.4060863,245.944,51657.00,66095.58286,
6,61922,33.7872580,-84.4060863,245.878,51657.00,66095.58290,
6,61923,33.7872579,-84.4060859,245.822,51400.00,66095.58293,
6,61924,33.7872579,-84.4060858,245.758,51143.00,66095.58296,
6,61925,33.7872579,-84.4060859,245.689,51657.00,66095.58299,
6,61926,33.7872579,-84.4060858,245.626,51400.00,66095.58303,
6,61927,33.7872578,-84.4060856,245.565,49601.00,66095.58306,
6,61928,33.7872578,-84.4060855,245.500,51143.00,66095.58309,
6,61929,33.7872578,-84.4060854,245.437,50629.00,66095.58312,
6,61930,33.7872578,-84.4060853,245.372,51143.00,66095.58316,
6,61931,33.7872577,-84.4060853,245.307,50886.00,66095.58319,
6,61985,33.7872577,-84.4060866,246.153,49087.00,66095.59609,
6,61986,33.7872576,-84.4060865,246.092,51400.00,66095.59612,
6,61987,33.7872576,-84.4060865,246.029,51400.00,66095.59615,
6,61988,33.7872576,-84.4060864,245.967,51657.00,66095.59619,
6,61989,33.7872576,-84.4060864,245.902,51914.00,66095.59622,
6,61990,33.7872576,-84.4060862,245.841,51400.00,66095.59625,
6,61991,33.7872575,-84.4060861,245.781,50629.00,66095.59628,
6,61992,33.7872575,-84.4060860,245.717,51143.00,66095.59632,
6,61993,33.7872574,-84.4060859,245.657,51400.00,66095.59635,
6,61994,33.7872574,-84.4060858,245.593,50886.00,66095.59638,
6,61995,33.7872574,-84.4060857,245.532,50115.00,66095.59642,
6,61996,33.7872573,-84.4060855,245.472,50629.00,66095.59645,
6,61997,33.7872573,-84.4060854,245.409,51143.00,66095.59648,
6,61998,33.7872573,-84.4060853,245.346,51143.00,66095.59651,
6,62055,33.7872572,-84.4060865,246.113,46517.00,66095.60944,
6,62056,33.7872571,-84.4060864,246.053,51400.00,66095.60947,
6,62057,33.7872571,-84.4060864,245.991,51400.00,66095.60951,
6,62058,33.7872571,-84.4060863,245.930,51657.00,66095.60954,
6,62059,33.7872571,-84.4060862,245.870,51400.00,66095.60957,
6,62060,33.7872571,-84.4060862,245.808,51400.00,66095.60960,
6,62061,33.7872570,-84.4060860,245.748,51400.00,66095.60964,
6,62062,33.7872571,-84.4060861,245.683,51143.00,66095.60967,
6,62063,33.7872570,-84.4060858,245.627,50629.00,66095.60970,
6,62064,33.7872570,-84.4060858,245.565,51400.00,66095.60974,
6,62065,33.7872569,-84.4060856,245.507,51400.00,66095.60977,
6,62066,33.7872569,-84.4060855,245.445,51400.00,66095.60980,
6,62067,33.7872568,-84.4060854,245.382,50886.00,66095.60983,
6,62125,33.7872567,-84.4060864,246.019,51657.00,66095.62282,
6,62126,33.7872567,-84.4060865,245.955,51400.00,66095.62285,
6,62127,33.7872567,-84.4060863,245.898,51914.00,66095.62289,
6,62128,33.7872566,-84.4060862,245.839,51657.00,66095.62292,
6,62129,33.7872566,-84.4060862,245.778,51143.00,66095.62295,
6,62130,33.7872566,-84.4060861,245.719,51400.00,66095.62299,
6,62131,33.7872566,-84.4060860,245.659,50886.00,66095.62302,
6,62132,33.7872565,-84.4060858,245.601,51143.00,66095.62305,
6,62133,33.7872565,-84.4060857,245.542,51657.00,66095.62308,
6,62134,33.7872564,-84.4060855,245.484,50886.00,66095.62312,
6,62135,33.7872564,-84.4060855,245.423,50115.00,66095.62315,
6,62196,33.7872562,-84.4060863,245.989,49858.00,66095.63617,
6,62197,33.7872562,-84.4060863,245.928,51143.00,66095.63621,
6,62198,33.7872562,-84.4060864,245.868,50372.00,66095.63624,
6,62199,33.7872561,-84.4060862,245.812,51143.00,66095.63627,
6,62200,33.7872561,-84.4060861,245.753,51143.00,66095.63630,
6,62201,33.7872561,-84.4060860,245.696,50886.00,66095.63634,
6,62202,33.7872561,-84.4060859,245.638,51143.00,66095.63637,
6,62203,33.7872560,-84.4060857,245.581,50886.00,66095.63640,
6,62204,33.7872560,-84.4060856,245.525,51400.00,66095.63644,
6,62205,33.7872560,-84.4060855,245.464,49601.00,66095.63647,
6,62263,33.7872557,-84.4060863,245.903,51143.00,66095.64956,
6,62264,33.7872557,-84.4060864,245.842,50886.00,66095.64959,
6,62265,33.7872556,-84.4060859,245.795,50886.00,66095.64963,
6,62266,33.7872556,-84.4060861,245.732,51143.00,66095.64966,
6,62267,33.7872556,-84.4060858,245.678,50886.00,66095.64969,
6,62268,33.7872556,-84.4060859,245.618,50629.00,66095.64972,
6,62269,33.7872555,-84.4060857,245.562,51143.00,66095.64976,
6,62270,33.7872555,-84.4060856,245.508,48830.00,66095.64979,
7,64218,33.7872649,-84.4061500,245.792,50629.00,66096.06226,
7,64219,33.7872650,-84.4061500,245.711,52685.00,66096.06230,
7,64220,33.7872649,-84.4061499,245.632,52685.00,66096.06233,
7,64221,33.7872649,-84.4061498,245.551,53199.00,66096.06236,
7,64222,33.7872649,-84.4061497,245.472,53199.00,66096.06239,
7,64280,33.7872646,-84.4061502,245.812,53456.00,66096.07558,
7,64281,33.7872645,-84.4061500,245.735,52942.00,66096.07561,
7,64282,33.7872644,-84.4061499,245.658,53456.00,66096.07564,
7,64283,33.7872644,-84.4061498,245.579,53199.00,66096.07568,
7,64284,33.7872644,-84.4061499,245.497,53713.00,66096.07571,
7,64285,33.7872644,-84.4061496,245.423,53456.00,66096.07574,
7,64346,33.7872641,-84.4061502,245.836,52942.00,66096.08890,
7,64347,33.7872641,-84.4061501,245.758,52942.00,66096.08893,
7,64348,33.7872640,-84.4061500,245.682,53713.00,66096.08896,
7,64349,33.7872640,-84.4061499,245.605,53456.00,66096.08900,
7,64350,33.7872639,-84.4061497,245.530,53199.00,66096.08903,
7,64351,33.7872639,-84.4061496,245.454,53713.00,66096.08906,
7,64352,33.7872639,-84.4061495,245.377,52942.00,66096.08910,
7,64415,33.7872638,-84.4061505,245.931,51914.00,66096.10218,
7,64416,33.7872637,-84.4061503,245.857,52942.00,66096.10221,
7,64417,33.7872636,-84.4061501,245.784,52428.00,66096.10225,
7,64418,33.7872636,-84.4061500,245.709,53199.00,66096.10228,
7,64419,33.7872636,-84.4061500,245.632,53199.00,66096.10231,
7,64420,33.7872635,-84.4061498,245.557,53456.00,66096.10235,
7,64421,33.7872635,-84.4061497,245.483,53713.00,66096.10238,
7,64422,33.7872635,-84.4061497,245.404,53199.00,66096.10241,
7,64423,33.7872634,-84.4061495,245.329,53199.00,66096.10244,
7,64483,33.7872633,-84.4061506,245.951,53199.00,66096.11549,
7,64484,33.7872633,-84.4061504,245.878,51914.00,66096.11553,
7,64485,33.7872632,-84.4061503,245.804,53199.00,66096.11556,
7,64486,33.7872632,-84.4061501,245.731,53199.00,66096.11559,
7,64487,33.7872631,-84.4061499,245.660,52942.00,66096.11563,
7,64488,33.7872631,-84.4061499,245.584,53199.00,66096.11566,
7,64489,33.7872629,-84.4061495,245.517,53199.00,66096.11569,
7,64490,33.7872630,-84.4061497,245.435,52685.00,66096.11572,
7,64491,33.7872630,-84.4061496,245.362,53199.00,66096.11576,
7,64492,33.7872630,-84.4061495,245.286,53199.00,66096.11579,
7,64551,33.7872628,-84.4061505,245.973,53199.00,66096.12881,
7,64552,33.7872628,-84.4061503,245.903,52685.00,66096.12884,
7,64553,33.7872629,-84.4061506,245.824,52685.00,66096.12888,
7,64554,33.7872627,-84.4061502,245.757,52942.00,66096.12891,
7,64555,33.7872627,-84.4061501,245.683,53199.00,66096.12894,
7,64556,33.7872626,-84.4061500,245.611,53199.00,66096.12898,
7,64557,33.7872626,-84.4061498,245.540,53199.00,66096.12901,
7,64558,33.7872626,-84.4061497,245.468,53199.00,66096.12904,
7,64559,33.7872625,-84.4061496,245.396,52942.00,66096.12907,
7,64560,33.7872625,-84.4061494,245.323,52942.00,66096.12911,
7,64561,33.7872624,-84.4061493,245.251,51143.00,66096.12914,
7,64620,33.7872624,-84.4061506,245.995,52171.00,66096.14213,
7,64621,33.7872624,-84.4061505,245.924,51914.00,66096.14216,
7,64622,33.7872624,-84.4061505,245.852,52171.00,66096.14219,
7,64623,33.7872623,-84.4061503,245.781,53199.00,66096.14223,
7,64624,33.7872622,-84.4061501,245.713,52942.00,66096.14226,
7,64625,33.7872622,-84.4061500,245.641,52685.00,66096.14229,
7,64626,33.7872621,-84.4061498,245.572,52428.00,66096.14232,
7,64627,33.7872621,-84.4061497,245.500,52685.00,66096.14236,
7,64628,33.7872621,-84.4061497,245.428,52685.00,66096.14239,
7,64629,33.7872620,-84.4061495,245.357,52428.00,66096.14242,
7,64630,33.7872620,-84.4061494,245.286,52428.00,66096.14245,
7,64690,33.7872620,-84.4061508,246.012,49601.00,66096.15544,
7,64691,33.7872619,-84.4061505,245.945,52171.00,66096.15548,
7,64692,33.7872619,-84.4061505,245.875,51657.00,66096.15551,
7,64693,33.7872619,-84.4061504,245.805,52685.00,66096.15554,
7,64694,33.7872618,-84.4061503,245.736,52685.00,66096.15557,
7,64695,33.7872618,-84.4061502,245.664,52171.00,66096.15561,
7,64696,33.7872617,-84.4061499,245.598,52171.00,66096.15564,
7,64697,33.7872617,-84.4061498,245.529,52428.00,66096.15567,
7,64698,33.7872616,-84.4061496,245.463,52171.00,66096.15570,
7,64699,33.7872616,-84.4061495,245.391,52171.00,66096.15574,
7,64700,33.7872615,-84.4061494,245.321,51657.00,66096.15577,
7,64701,33.7872615,-84.4061494,245.248,49087.00,66096.15580,
7,64759,33.7872615,-84.4061506,245.966,52428.00,66096.16879,
7,64760,33.7872615,-84.4061505,245.898,51657.00,66096.16882,
7,64761,33.7872614,-84.4061505,245.829,52171.00,66096.16886,
7,64762,33.7872614,-84.4061503,245.761,52685.00,66096.16889,
7,64763,33.7872613,-84.4061502,245.694,52171.00,66096.16892,
7,64764,33.7872613,-84.4061501,245.626,51914.00,66096.16895,
7,64765,33.7872613,-84.4061500,245.556,51914.00,66096.16899,
7,64766,33.7872612,-84.4061499,245.488,52171.00,66096.16902,
7,64767,33.7872612,-84.4061497,245.422,51914.00,66096.16905,
7,64768,33.7872611,-84.4061496,245.351,51914.00,66096.16909,
7,64769,33.7872611,-84.4061495,245.283,52942.00,66096.16912,
7,64832,33.7872610,-84.4061505,245.992,52685.00,66096.18211,
7,64833,33.7872611,-84.4061508,245.918,51914.00,66096.18214,
7,64834,33.7872610,-84.4061506,245.853,52685.00,66096.18217,
7,64835,33.7872610,-84.4061505,245.787,52171.00,66096.18220,
7,64836,33.7872609,-84.4061503,245.720,52685.00,66096.18224,
7,64837,33.7872609,-84.4061503,245.652,52171.00,66096.18227,
7,64838,33.7872609,-84.4061502,245.585,52171.00,66096.18230,
7,64839,33.7872608,-84.4061500,245.520,52428.00,66096.18233,
7,64840,33.7872608,-84.4061499,245.452,52428.00,66096.18237,
7,64841,33.7872608,-84.4061498,245.384,52428.00,66096.18240,
7,64842,33.7872607,-84.4061497,245.315,52428.00,66096.18243,
7,64843,33.7872606,-84.4061494,245.254,49601.00,66096.18246,
7,64900,33.7872607,-84.4061510,246.007,49601.00,66096.19542,
7,64901,33.7872606,-84.4061507,245.945,52171.00,66096.19545,
7,64902,33.7872606,-84.4061507,245.878,51400.00,66096.19548,
7,64903,33.7872606,-84.4061505,245.813,51914.00,66096.19552,
7,64904,33.7872605,-84.4061504,245.748,51914.00,66096.19555,
7,64905,33.7872604,-84.4061503,245.683,51657.00,66096.19558,
7,64906,33.7872605,-84.4061503,245.614,51914.00,66096.19561,
7,64907,33.7872603,-84.4061500,245.553,52428.00,66096.19565,
7,64908,33.7872603,-84.4061499,245.487,51914.00,66096.19568,
7,64909,33.7872603,-84.4061498,245.420,52171.00,66096.19571,
7,64910,33.7872603,-84.4061497,245.352,52428.00,66096.19574,
7,64911,33.7872602,-84.4061495,245.289,51914.00,66096.19578,
7,64968,33.7872602,-84.4061508,245.968,52171.00,66096.20877,
7,64969,33.7872602,-84.4061507,245.903,52171.00,66096.20880,
7,64970,33.7872601,-84.4061506,245.839,51914.00,66096.20883,
7,64971,33.7872601,-84.4061504,245.776,52685.00,66096.20886,
7,64972,33.7872601,-84.4061505,245.708,52428.00,66096.20890,
7,64973,33.7872600,-84.4061503,245.647,51914.00,66096.20893,
7,64974,33.7872600,-84.4061502,245.582,52428.00,66096.20896,
7,64975,33.7872599,-84.4061500,245.519,51914.00,66096.20899,
7,64976,33.7872599,-84.4061499,245.454,52171.00,66096.20903,
7,64977,33.7872598,-84.4061498,245.390,52428.00,66096.20906,
7,64978,33.7872598,-84.4061497,245.322,51914.00,66096.20909,
7,65038,33.7872597,-84.4061508,245.929,51914.00,66096.22212,
7,65039,33.7872597,-84.4061506,245.867,51914.00,66096.22215,
7,65040,33.7872596,-84.4061505,245.804,51400.00,66096.22218,
7,65041,33.7872596,-84.4061505,245.740,52428.00,66096.22221,
7,65042,33.7872596,-84.4061504,245.677,51657.00,66096.22225,
7,65043,33.7872596,-84.4061503,245.613,51657.00,66096.22228,
7,65044,33.7872595,-84.4061501,245.551,51914.00,66096.22231,
7,65045,33.7872595,-84.4061501,245.487,51914.00,66096.22234,
7,65046,33.7872594,-84.4061499,245.424,51914.00,66096.22238,
7,65047,33.7872594,-84.4061499,245.359,52171.00,66096.22241,
7,65106,33.7872593,-84.4061508,245.891,49344.00,66096.23546,
7,65107,33.7872592,-84.4061507,245.830,51657.00,66096.23549,
7,65108,33.7872592,-84.4061506,245.767,51914.00,66096.23553,
7,65109,33.7872592,-84.4061505,245.706,52428.00,66096.23556,
7,65110,33.7872591,-84.4061503,245.645,51400.00,66096.23559,
7,65111,33.7872591,-84.4061503,245.582,51914.00,66096.23562,
7,65112,33.7872591,-84.4061502,245.519,51657.00,66096.23566,
7,65113,33.7872590,-84.4061501,245.456,52171.00,66096.23569,
7,65114,33.7872590,-84.4061499,245.398,51914.00,66096.23572,
7,65175,33.7872589,-84.4061510,245.853,43433.00,66096.24881,
7,65176,33.7872587,-84.4061506,245.798,51914.00,66096.24884,
7,65177,33.7872587,-84.4061506,245.737,51657.00,66096.24887,
7,65178,33.7872587,-84.4061506,245.673,51657.00,66096.24891,
7,65179,33.7872586,-84.4061503,245.618,51914.00,66096.24894,
7,65180,33.7872586,-84.4061503,245.554,51657.00,66096.24897,
7,65181,33.7872586,-84.4061501,245.495,51914.00,66096.24900,
7,65182,33.7872586,-84.4061501,245.433,50115.00,66096.24904,
7,65244,33.7872583,-84.4061507,245.768,49087.00,66096.26219,
7,65245,33.7872583,-84.4061505,245.710,50115.00,66096.26222,
7,65246,33.7872583,-84.4061506,245.647,49601.00,66096.26225,
7,65247,33.7872582,-84.4061505,245.587,48830.00,66096.26228,
7,65248,33.7872581,-84.4061502,245.534,48316.00,66096.26232,
7,65249,33.7872582,-84.4061503,245.466,46517.00,66096.26235,
8,68527,33.7872657,-84.4062319,245.835,41377.00,66096.95401,
8,68528,33.7872657,-84.4062318,245.762,42405.00,66096.95404,
8,68529,33.7872657,-84.4062319,245.688,47288.00,66096.95407,
8,68530,33.7872655,-84.4062315,245.624,48316.00,66096.95411,
8,68531,33.7872655,-84.4062313,245.553,49087.00,66096.95414,
8,68532,33.7872654,-84.4062311,245.484,49601.00,66096.95417,
8,68593,33.7872653,-84.4062322,246.140,50886.00,66096.96718,
8,68594,33.7872653,-84.4062322,246.068,51143.00,66096.96722,
8,68595,33.7872653,-84.4062322,245.998,51143.00,66096.96725,
8,68596,33.7872653,-84.4062320,245.929,50886.00,66096.96728,
8,68597,33.7872652,-84.4062319,245.859,50372.00,66096.96732,
8,68598,33.7872652,-84.4062317,245.792,48573.00,66096.96735,
