sign_id,lat,long,alt,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count
2086,33.91999224,-84.32527724,289.4200163000001,82123,33.919982202,-84.325264358,288.7251,0.8,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82124,33.919982292,-84.325264387,288.2791,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82126,33.919982553000004,-84.325264034,290.4967,0.8,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82127,33.919982632,-84.32526403,290.0498,0.7959999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82128,33.919982743,-84.325264121,289.6031,0.8,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82129,33.919982839,-84.32526417,289.1577,0.773,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82130,33.919982914,-84.325264156,288.7134,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82131,33.919983055,-84.325264338,288.2688,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82133,33.919983243000004,-84.325263772,290.4816,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82134,33.919983343,-84.325263828,290.0362,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82135,33.919983444,-84.325263892,289.5918,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82136,33.919983493000004,-84.325263803,289.1494,0.78,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82137,33.919983703,-84.325264189,288.7047,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82138,33.919983841,-84.325264359,288.2624,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82140,33.919983986,-84.325263658,290.4563,0.8,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82141,33.919984062,-84.325263649,290.0137,0.7959999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82142,33.919984205,-84.325263835,289.5704,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82143,33.919984274,-84.32526380600001,289.1298,0.7879999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82144,33.91998438,-84.325263884,288.6893,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82145,33.919984501,-84.325264008,288.2492,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82147,33.919984719,-84.325263478,290.4379,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82148,33.919984843,-84.32526360899999,289.9962,0.7879999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82149,33.919984912,-84.325263578,289.557,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82150,33.91998506,-84.32526378,289.1169,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82151,33.919985149,-84.32526381,288.679,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82152,33.919985253,-84.325263885,288.2415,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82154,33.919985475,-84.325263293,290.4271,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82155,33.919985581999995,-84.325263375,289.9881,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82156,33.919985684000004,-84.325263445,289.5503,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82157,33.919985706999995,-84.325263281,289.115,0.7879999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82158,33.919985921999995,-84.32526368100001,288.6768,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82159,33.919985985,-84.325263635,288.2421,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82161,33.919986184,-84.325262968,290.4091,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82162,33.919986271,-84.325262995,289.9727,0.7759999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82163,33.919986408,-84.325263166,289.5361,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82164,33.919986462,-84.325263094,289.1024,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82165,33.919986599,-84.325263265,288.6677,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82166,33.919986771,-84.325263543,288.2335,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82168,33.919986941,-84.32526278899999,290.394,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82169,33.919986985,-84.325262688,289.961,0.773,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82170,33.919987095,-84.325262782,289.5271,0.7959999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82171,33.919987251,-84.325263009,289.0933,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82172,33.919987323,-84.325262994,288.6621,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82173,33.919987478,-84.32526322300001,288.2303,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82175,33.919987641999995,-84.325262443,290.3848,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82176,33.919987716,-84.325262434,289.953,0.753,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82177,33.919987819,-84.32526251,289.5214,0.51,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82178,33.919988043000004,-84.32526294,289.0883,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82179,33.919988122,-84.325262944,288.6593,0.7959999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82180,33.919988186,-84.325262904,288.2312,0.812,D9-18,111
