4029,33.70289884,-84.25160115,"[2247252, 2247253, 2247254, 2247255, 2247256, 2247257, 2247258, 2247259, 2247262, 2247263, 2247264, 2247265, 2247266, 2247267, 2247268, 2247269, 2247272, 2247273, 2247274, 2247275, 2247276, 2247277, 2247278, 2247279, 2247283, 2247284, 2247285, 2247286, 2247287, 2247288, 2247289, 2247290, 2247293, 2247294, 2247295, 2247296, 2247297, 2247298, 2247299, 2247300, 2247304, 2247305, 2247306, 2247307, 2247308, 2247309, 2247310, 2247311, 2247315, 2247316, 2247317, 2247318, 2247319, 2247320, 2247321, 2247322, 2247328, 2247329, 2247330, 2247331, 2247332, 2247333, 2247334, 2247335, 2247341, 2247342, 2247343, 2247344, 2247345, 2247346, 2247347, 2247348, 2247351, 2247352, 2247353, 2247354, 2247355, 2247356, 2247357, 2247358, 2247361, 2247362, 2247363, 2247364, 2247365, 2247366, 2247367, 2247368, 2247371, 2247372, 2247373, 2247375, 2247376, 2247377, 2247378, 2247382, 2247383, 2247384, 2247385, 2247386, 2247387, 2247388, 2247389, 2247394, 2247395, 2247396, 2247397, 2247398, 2247404, 2247405, 2247406, 2247407, 2247414, 2247415, 2247416, 2247424, 2247425, 2247426, 2247435, 2247436, 2247437, 2247438, 2247448, 2247449, 2247450, 2247451, 2247452, 2247453, 2247461, 2247462, 2247463, 2247464, 2247465, 2247475, 2247476, 2247477]",,,,,
4030,33.70427743,-84.25046155,"[2245357, 2245366, 2245385, 2245394, 2245404, 2245614, 2245627, 2245637, 2245638, 2245639, 2245640, 2245657, 2245658, 2245659, 2245660, 2245675, 2245676, 2245677, 2245678, 2245679, 2245692, 2245693, 2245694, 2245710, 2245711, 2245712, 2245725, 2245726, 2245727, 2245728, 2245744, 2245745, 2245760, 2245761, 2245762, 2245776, 2245790]",,,,,
4033,33.70781081,-84.24776269,"[2228298, 2228406, 2228415, 2228425, 2228426, 2228438, 2228468, 2228469, 2228481, 2228492, 2228527, 2228542, 2228543, 2228544, 2228545, 2228558, 2228559, 2228572, 2228573, 2228574, 2228587, 2228588, 2228589, 2228599, 2228600, 2228601, 2228616, 2228636, 2228648]",,,,,
4035,33.70940174,-84.24649840000002,"[2226670, 2226683, 2226695, 2226708, 2226709, 2226718, 2227017, 2227018, 2227019, 2227020, 2227029, 2227030, 2227031, 2227032, 2227043, 2227044, 2227045, 2227056, 2227057, 2227058, 2227060, 2227063, 2227064, 2227067, 2227070, 2227071, 2227074, 2227075, 2227077, 2227079, 2227082, 2227083, 2227084, 2227087, 2227088, 2227089, 2227090, 2227094, 2227095, 2227097, 2227098, 2227099, 2227100, 2227104, 2227105, 2227106, 2227107, 2227113, 2227114, 2227115, 2227117, 2227128, 2227129, 2227130, 2227131, 2227134, 2227135, 2227136, 2227147, 2227148, 2227149, 2227150, 2227151, 2227153, 2227164, 2227165, 2227166, 2227167, 2227170, 2227171, 2227180, 2227181, 2227184, 2227185, 2227186, 2227196, 2227197, 2227198, 2227199, 2227200, 2227201, 2227216]",,,,,
4037,33.70991793,-84.24609136,"[2225134, 2225136, 2225138, 2225139, 2225144, 2225150, 2225151, 2225152, 2225153, 2225155, 2225156, 2225157, 2225159, 2225163, 2225168, 2225169, 2225178, 2225190, 2225191, 2225198, 2225199, 2225200, 2225201, 2225202, 2225203, 2225204, 2225215, 2225226, 2225256]",,,,,
4039,33.71101332,-84.24521518,"[2210434, 2210436, 2210490, 2210491, 2210494, 2210497, 2210539, 2210540, 2210544, 2210588, 2210589, 2210590, 2210591, 2210635, 2210636, 2210637, 2210638, 2210641, 2210674, 2210675, 2210676, 2210677, 2210678, 2210679, 2210680, 2210681, 2210682, 2210684, 2210713, 2210714, 2210715, 2210717, 2210718, 2210719, 2210720, 2210746, 2210747, 2210748, 2210750, 2210751, 2210752, 2210753, 2210754, 2210779, 2210780, 2210781, 2210782, 2210783, 2210784, 2210785, 2210786, 2210814, 2210815, 2210816, 2210817, 2210818, 2210819, 2210821, 2210844, 2210845, 2210846, 2210847, 2210848, 2210849, 2210850, 2210851, 2210870, 2210871, 2210872, 2210899, 2210900, 2210901, 2210902, 2210903, 2210929, 2210930, 2210931, 2210932, 2210961, 2210962, 2210963, 2210965, 2210966, 2210995, 2210996, 2210998, 2211002, 2211004, 2211025, 2211026, 2211027, 2211028, 2211029, 2211059, 2211060, 2211061, 2211085, 2211086, 2211158, 2211206, 2211324, 2211332, 2211370, 2211371, 2211372, 2211373, 2211377, 2211380, 2211381, 2211382, 2211384, 2211423, 2211424, 2211425, 2211426, 2211431, 2211432, 2211467, 2211468, 2211469, 2211470, 2211477, 2211478, 2211514, 2211515, 2211516, 2211517, 2211518, 2211519, 2211523, 2211525, 2211562, 2211563, 2211564, 2211565, 2211566, 2211567, 2211570, 2211607, 2211608, 2211609, 2211646, 2211647, 2211648, 2211649, 2211650, 2211698, 2211699, 2211700, 2211701, 2211702, 2211747, 2211748, 2211749, 2211750, 2211751, 2211760, 2211800, 2211801, 2211802, 2211803, 2211804, 2211805, 2211806, 2211807, 2211808, 2211809, 2211811, 2211848, 2211849, 2211850, 2211851, 2211852, 2211853, 2211854, 2211902, 2211904, 2211949]",,,,,
4042,33.71157057,-84.24470434,"[2199882, 2199943, 2199944, 2200000, 2200002, 2200032, 2200033, 2200059, 2200060, 2200061, 2200086, 2200119, 2200141, 2200142, 2200143, 2200168, 2200171, 2200172, 2200196, 2200201, 2200202, 2200203, 2200204, 2200233, 2200234, 2200235, 2200236, 2200237, 2200276, 2200277, 2200278, 2200279, 2200280, 2200281, 2200313, 2200315, 2200318, 2200319, 2200320, 2200321, 2200322, 2200355, 2200356, 2200359, 2200360, 2200361, 2200362, 2200363, 2200364, 2200365, 2200366, 2200367, 2200396, 2200398, 2200399, 2200400, 2200401, 2200402, 2200403, 2200404, 2200442, 2200443, 2200445, 2200446, 2200447, 2200448, 2200449, 2200450, 2200451, 2200497, 2200499, 2200500, 2200501, 2200502, 2200503, 2200504, 2200505, 2200506, 2200507, 2200544, 2200547, 2200549, 2200550, 2200551, 2200552, 2200553, 2200554, 2200555, 2200556, 2200557, 2200558, 2200559, 2200599, 2200600, 2200602, 2200603, 2200604, 2200605, 2200606, 2200607, 2200608, 2200609, 2200610, 2200611, 2200612, 2200613, 2200651, 2200653, 2200654, 2200655, 2200656, 2200657, 2200658, 2200659, 2200660, 2200661, 2200662, 2200697, 2200698, 2200699, 2200700, 2200701, 2200702, 2200703, 2200704, 2200705, 2200706, 2200707, 2200708, 2200709, 2200710, 2200749, 2200750, 2200751, 2200752, 2200753, 2200754, 2200755, 2200756, 2200757, 2200758, 2200759, 2200760, 2200761, 2200795, 2200798, 2200800, 2200801, 2200802, 2200803, 2200804, 2200805, 2200806, 2200807, 2200808, 2200809, 2200851, 2200852, 2200853, 2200854, 2200855, 2200856, 2200857, 2200858, 2200859, 2200860, 2200861, 2200862, 2200863, 2200864, 2200865, 2200866, 2200897, 2200898, 2200899, 2200900, 2200901, 2200902, 2200903, 2200904, 2200905, 2200906, 2200907, 2200908, 2200909, 2200910, 2200911, 2200945, 2200946, 2200947, 2200948, 2200949, 2200950, 2200951, 2200952, 2200953, 2200954, 2200955, 2200956, 2200957, 2200958, 2200959, 2200960, 2200985, 2200986, 2200987, 2200988, 2200989, 2200990, 2200991, 2200992, 2200993, 2200994, 2200997, 2200998, 2201022, 2201023, 2201024, 2201025, 2201026, 2201027, 2201028, 2201029, 2201030, 2201031, 2201032, 2201033, 2201034, 2201035, 2201073, 2201074, 2201075, 2201076, 2201077, 2201078, 2201079, 2201081, 2201082, 2201083, 2201085, 2201086, 2201087, 2201118, 2201119, 2201120, 2201121, 2201122, 2201123, 2201125, 2201126, 2201127, 2201128, 2201130, 2201131, 2201161, 2201162, 2201163, 2201164, 2201165, 2201166, 2201167, 2201168, 2201169, 2201170, 2201171, 2201207, 2201208, 2201209, 2201210, 2201211, 2201212, 2201213, 2201214, 2201246, 2201247, 2201248, 2201249, 2201250, 2201251, 2201252, 2201253, 2201254, 2201289, 2201290, 2201291, 2201292, 2201293, 2201294, 2201295, 2201296, 2201331, 2201332, 2201333, 2201334, 2201335, 2201336, 2201340, 2201369, 2201370, 2201371, 2201372, 2201373, 2201406, 2201407, 2201408, 2201409, 2201410, 2201411, 2201412, 2201413, 2201414, 2201451]",,,,,
4043,33.71271171,-84.24350131,"[2178768, 2178808, 2178884, 2178917, 2178938, 2179005, 2179013, 2179022, 2179027, 2179044, 2179045, 2179060, 2179061, 2179076, 2179084, 2179085, 2179098, 2179099, 2179100, 2179108, 2179122, 2179133, 2179134, 2179146, 2179161, 2179173, 2179187, 2179188, 2179189, 2179190, 2179205, 2179209, 2179210, 2179211, 2179212, 2179213, 2179222, 2179223, 2179227, 2179228, 2179240, 2179244, 2179246, 2179247, 2179260, 2179261, 2179262, 2179268, 2179269, 2179278, 2179279, 2179284, 2179285, 2179286, 2179298, 2179299, 2179300, 2179301, 2179305, 2179306, 2179307, 2179326, 2179327, 2179328, 2179333, 2179334, 2179347, 2179348, 2179349, 2179350, 2179353, 2179368, 2179369, 2179370, 2179382, 2179383, 2179384, 2179385, 2179386, 2179387, 2179406, 2179407, 2179408, 2179409, 2179410, 2179411, 2179413, 2179414, 2179432, 2179433, 2179437, 2179457, 2179462]",,,,,
4046,33.71417529,-84.24189533,"[2166008, 2166011, 2166039, 2166045, 2166055, 2166056, 2166057, 2166060, 2166065, 2166069, 2166070, 2166071, 2166072, 2166079, 2166090, 2166097, 2166098, 2166108, 2166109, 2166110, 2166111, 2166112, 2166113, 2166118, 2166119, 2166120, 2166121, 2166122, 2166130, 2166132, 2166133, 2166134, 2166137, 2166143, 2166144, 2166145, 2166146, 2166147, 2166148, 2166157, 2166158, 2166159, 2166168, 2166170, 2166171, 2166172, 2166178, 2166179, 2166184, 2166185, 2166186, 2166187, 2166188, 2166199, 2166200, 2166201, 2166202, 2166203, 2166204, 2166215, 2166216, 2166217, 2166218, 2166219, 2166227, 2166228, 2166229, 2166230, 2166239, 2166248, 2166249, 2166250, 2166251, 2166252, 2166258, 2166259, 2166260, 2166261, 2166262, 2166272, 2166273, 2166274, 2166275, 2166276, 2166284, 2166286, 2166287, 2166288, 2166289, 2166290, 2166304, 2166305, 2166306, 2166307, 2166308, 2166310, 2166324, 2166326, 2166327, 2166329, 2166330, 2166344, 2166345, 2166347, 2166348, 2166349, 2166350, 2166369, 2166370, 2166371, 2166372, 2166388, 2166389, 2166393, 2166394, 2166395, 2166397, 2166417, 2166419, 2166420, 2166421, 2166422, 2166423, 2166443, 2166445, 2166446, 2166447, 2166448, 2166449, 2166471, 2166493]",,,,,
4048,33.71581519,-84.24030717,"[2148091, 2148136, 2148137, 2148219, 2148265, 2148266, 2148268, 2148297, 2148300, 2148325, 2148329, 2148369, 2148373, 2148376, 2148460, 2148517, 2148519, 2148577, 2148633, 2148634, 2148635, 2148689, 2148690, 2148693, 2148694, 2148695, 2148742, 2148743, 2148744, 2148745, 2148746, 2148747, 2148748, 2148749, 2148752, 2148753, 2148805, 2148806, 2148807, 2148808, 2148809, 2148810, 2148811, 2148817, 2148818, 2148878, 2148879, 2148880, 2148881, 2148882, 2148883, 2148890, 2148891, 2148940, 2148941, 2148942, 2148943, 2148949, 2148999, 2149000, 2149001, 2149002, 2149003, 2149007, 2149069, 2149070, 2149071, 2149072, 2149073, 2149074, 2149077, 2149132, 2149133, 2149134, 2149135, 2149136, 2149137, 2149138, 2149139, 2149143, 2149189, 2149190, 2149191, 2149192, 2149193, 2149195, 2149196, 2149197, 2149198, 2149199, 2149206, 2149253, 2149254, 2149255, 2149256, 2149257, 2149258, 2149259, 2149260, 2149261, 2149267, 2149268, 2149314, 2149315, 2149316, 2149317, 2149318, 2149319, 2149320, 2149321, 2149324, 2149325, 2149373, 2149374, 2149375, 2149376, 2149377, 2149378, 2149387, 2149388, 2149436, 2149437, 2149438, 2149439, 2149440, 2149441, 2149442, 2149447, 2149448, 2149498, 2149499, 2149500, 2149501, 2149502, 2149510, 2149511, 2149537, 2149538, 2149539, 2149540, 2149541, 2149547, 2149572, 2149573, 2149580, 2149604, 2149605, 2149613, 2149614, 2149654, 2149685, 2149691, 2149698, 2149736, 2149737, 2149738, 2149739, 2149740, 2149741, 2149742, 2149743, 2149744, 2149745, 2149746, 2149747, 2149748, 2149790, 2149791, 2149847, 2149848, 2149849, 2149857, 2149907, 2149908, 2149913]",,,,,
4051,33.72010488,-84.23802777,"[2086938, 2086945, 2087018, 2087027, 2087029, 2087062, 2087082, 2087092, 2087093, 2087094, 2087109, 2087119, 2087157, 2087158]",,,,,
4053,33.72030245,-84.23791629,"[2086548, 2086554, 2086589, 2086594, 2086598, 2086603, 2086626]",,,,,
4058,33.72603592,-84.23378903,"[2069817, 2069818, 2069821, 2069826, 2069831, 2069841, 2069842, 2069850, 2069855, 2069856, 2069860, 2069861, 2069862, 2069863, 2069866, 2069867, 2069868, 2069874, 2069875, 2069876, 2069881, 2069882, 2069888, 2069889, 2069890, 2069891, 2069892, 2069896, 2069897, 2069901, 2069902, 2069903, 2069905, 2069906, 2069907, 2069910, 2069911, 2069915, 2069916, 2069922, 2069923, 2069929, 2069930, 2069938, 2069939, 2069940, 2069950, 2069962, 2069963, 2069964, 2069972, 2069973, 2069988, 2069999, 2070000, 2070010, 2070011]",,,,,
4062,33.72625007,-84.23362526,"[2069178, 2069198, 2069209, 2069242, 2069243, 2069250, 2069256, 2069260, 2069286]",,,,,
4064,33.72851323,-84.23223089,"[2047238, 2047254, 2047255, 2047273, 2047274, 2047276, 2047289, 2047307, 2047326, 2047327, 2047328, 2047329, 2047344, 2047349, 2047367, 2047381, 2047404, 2047405, 2047410, 2047431, 2047432, 2047433, 2047451, 2047452, 2047453, 2047454, 2047456, 2047465, 2047468, 2047469, 2047480, 2047481, 2047482, 2047485, 2047486, 2047487, 2047503, 2047506, 2047507, 2047522, 2047523, 2047525, 2047540, 2047541, 2047542, 2047543, 2047544, 2047545, 2047560, 2047561, 2047562, 2047563, 2047590, 2047591, 2047602, 2047603, 2047604, 2047605, 2047620, 2047621, 2047622, 2047623, 2047624, 2047637, 2047638, 2047657, 2047658, 2047659, 2047660, 2047661, 2047685, 2047686, 2047706, 2047707, 2047708, 2047727, 2047728, 2047729, 2047730, 2047753]",,,,,
4070,33.7329345,-84.23143096,"[2015582, 2015586, 2015594, 2015614, 2015624, 2015634]",,,,,
4073,33.73508608,-84.23120492,"[2012982, 2012986, 2012987, 2012992, 2012993, 2012994, 2012995, 2012999, 2013000, 2013001, 2013005, 2013006, 2013007, 2013008, 2013011, 2013012, 2013013, 2013014, 2013015, 2013016, 2013020, 2013021, 2013022, 2013023, 2013028, 2013029, 2013030, 2013031, 2013037, 2013038, 2013039, 2013040, 2013041, 2013047, 2013048, 2013049, 2013050, 2013051, 2013052, 2013057, 2013058, 2013059, 2013060, 2013061, 2013063, 2013067, 2013068, 2013069, 2013070, 2013071, 2013072, 2013075, 2013076, 2013077, 2013078, 2013079, 2013080, 2013085, 2013086, 2013087, 2013088, 2013089, 2013092, 2013093, 2013094, 2013095, 2013098, 2013099, 2013100, 2013101, 2013105, 2013106, 2013107, 2013108, 2013109, 2013114, 2013117, 2013118, 2013122, 2013123, 2013127, 2013128, 2013132, 2013133, 2013137, 2013138, 2013142]",,,,,
4080,33.73885081,-84.23091607,"[2008658, 2008661, 2008665, 2008668, 2008671, 2008674, 2008677, 2008680, 2008684, 2008685, 2008687, 2008689, 2008707, 2008712, 2008716, 2008722, 2008728, 2008736, 2008742, 2008748, 2008749, 2008751, 2008759, 2008760, 2008762, 2008767, 2008768, 2008769, 2008774, 2008775, 2008776, 2008781, 2008782, 2008788, 2008795, 2008798, 2008804, 2008811, 2008821, 2008830, 2008839, 2008865, 2008875, 2008883, 2008884]",,,,,
4084,33.74158347,-84.23076236,"[2004006, 2004007, 2004019, 2004020, 2004021, 2004034, 2004035, 2004036, 2004050, 2004051, 2004052, 2004063, 2004064, 2004065, 2004074, 2004075, 2004076, 2004082, 2004083, 2004084, 2004091, 2004092, 2004093, 2004100, 2004101, 2004102, 2004109, 2004110, 2004111, 2004118, 2004119, 2004120, 2004126, 2004127, 2004128, 2004129, 2004136, 2004137, 2004138, 2004144, 2004145, 2004146, 2004154, 2004155, 2004156, 2004163, 2004164, 2004165, 2004171, 2004172, 2004173, 2004181, 2004182, 2004183, 2004189, 2004190, 2004191, 2004197, 2004198, 2004199, 2004206, 2004207, 2004208, 2004215, 2004216, 2004217, 2004226, 2004227, 2004235, 2004236, 2004243, 2004244, 2004251, 2004252, 2004259, 2004260, 2004268, 2004276, 2004284]",,,,,
4085,33.74260537,-84.23068384,"[2002684, 2002688, 2002691, 2002700, 2002708, 2002733, 2002734, 2002740, 2002741, 2002744, 2002751, 2002752, 2002753, 2002763, 2002764, 2002765, 2002766, 2002767, 2002771, 2002772, 2002773, 2002774, 2002775, 2002776, 2002777, 2002778, 2002779, 2002780, 2002781, 2002782, 2002784, 2002785, 2002787, 2002788, 2002789, 2002790, 2002792, 2002793, 2002798, 2002799, 2002802, 2002805, 2002808, 2002814, 2002817]",,,,,
4087,33.74384369,-84.23086488,"[1999863, 1999886, 1999899, 1999906, 1999924, 1999937, 1999938, 1999939, 1999948, 1999949, 1999950, 1999956, 1999957, 1999966, 1999967, 1999981, 1999982, 1999983, 1999997, 1999998, 1999999, 2000011, 2000012, 2000013, 2000027, 2000028, 2000045, 2000046, 2000047, 2000063, 2000064, 2000081, 2000082, 2000099, 2000100, 2000101, 2000102, 2000119, 2000120, 2000121, 2000136, 2000137, 2000147, 2000148, 2000158, 2000159, 2000168, 2000169, 2000181, 2000182, 2000195, 2000205, 2000218]",,,,,
4090,33.74559645,-84.23110237,"[1998029, 1998031, 1998040, 1998041, 1998042, 1998046, 1998047, 1998048, 1998052, 1998053, 1998054, 1998058, 1998059, 1998060, 1998063, 1998064, 1998065, 1998069, 1998070, 1998071, 1998075, 1998076, 1998077, 1998082, 1998083, 1998084, 1998086, 1998095, 1998096, 1998097, 1998098, 1998108, 1998109, 1998110, 1998111, 1998112, 1998123, 1998124, 1998125, 1998134, 1998135, 1998136, 1998138]",,,,,
4091,33.74606971,-84.23115194,"[1997664, 1997665, 1997669, 1997670, 1997671, 1997677, 1997678, 1997679, 1997680, 1997687, 1997688, 1997695, 1997696, 1997703, 1997704, 1997705, 1997712, 1997713, 1997720, 1997721, 1997728, 1997729, 1997735, 1997736, 1997746]",,,,,
4092,33.74631712,-84.23117573,"[1996427, 1996428, 1996429, 1996430, 1996433, 1996434, 1996435, 1996436, 1996437, 1996443, 1996444, 1996445, 1996446, 1996447, 1996455, 1996456, 1996457, 1996458, 1996465, 1996466, 1996467, 1996474, 1996475, 1996476, 1996483, 1996484, 1996485, 1996492, 1996493, 1996494, 1996501, 1996502, 1996503, 1996504, 1996511, 1996512, 1996513, 1996514, 1996515, 1996526, 1996527, 1996528, 1996529, 1996530, 1996539, 1996540, 1996541, 1996542, 1996545, 1996546, 1996547, 1996550, 1996700]",,,,,
4102,33.752042,-84.23200828,"[1987947, 1987958, 1987960, 1987962, 1987963, 1987965, 1987967, 1987969, 1987971, 1987972, 1987974, 1987975, 1987976, 1987977, 1987979, 1987980, 1987981, 1987982, 1987984, 1987985, 1987986, 1987987, 1987988, 1987991, 1987992, 1987993, 1987994, 1987995, 1987996, 1987997, 1988001, 1988002, 1988003, 1988004, 1988005, 1988006, 1988010, 1988011, 1988012, 1988013, 1988014, 1988016, 1988017, 1988021, 1988022, 1988023, 1988024, 1988025, 1988027, 1988028, 1988032, 1988033, 1988034, 1988035, 1988036, 1988037, 1988041, 1988042, 1988043, 1988044, 1988045, 1988048, 1988049, 1988050, 1988051, 1988053, 1988056, 1988057, 1988058, 1988059, 1988061, 1988062, 1988063, 1988066, 1988067, 1988070, 1988072, 1988073]",,,,,
4106,33.7549735,-84.23244485,"[1983427, 1983504, 1983511, 1983583, 1983596, 1983607, 1983623, 1983624, 1983632, 1983641, 1983651, 1983660, 1983661, 1983662, 1983692, 1983712, 1983714]",,,,,
4109,33.7568391,-84.23260828,"[1976430, 1976537, 1976560, 1976590, 1976600, 1976611, 1976627, 1976629, 1976647, 1976666, 1976667, 1976668, 1976681, 1976682, 1976695, 1976709, 1976712, 1976713, 1976714, 1976731, 1976732, 1976749, 1976750, 1976751, 1976752, 1976772, 1976773, 1976774, 1976775, 1976796, 1976798, 1976800, 1976801, 1976802, 1976803, 1976814, 1976815, 1976817, 1976818, 1976821, 1976822, 1976837, 1976839, 1976840, 1976841, 1976844, 1976845, 1976862, 1976865, 1976866, 1976867, 1976868, 1976889, 1976890, 1976891, 1976892, 1976908, 1976909, 1976910, 1976911, 1976912, 1976913, 1976914, 1976931, 1976932, 1976933, 1976934, 1976935, 1976936, 1976937, 1976953, 1976954, 1976955, 1976956, 1976957, 1976972, 1976973, 1976974, 1976975, 1976989, 1976991, 1976992, 1976993, 1976994, 1976995, 1976996, 1976997, 1977014, 1977015, 1977016, 1977017, 1977030, 1977036, 1977037, 1977038, 1977054, 1977061, 1977062, 1977082, 1977088, 1977089, 1977106, 1977110, 1977111, 1977130, 1977153, 1977154, 1977174, 1977195]",,,,,
4114,33.76178312,-84.23265411,"[1955272, 1955273, 1955274, 1955275, 1955280, 1955281, 1955282, 1955283, 1955287, 1955288, 1955289, 1955290, 1955293, 1955294, 1955295, 1955296, 1955297, 1955301, 1955302, 1955303, 1955304, 1955310, 1955311, 1955312, 1955316, 1955317, 1955318, 1955324, 1955325, 1955330, 1955331, 1955337, 1955338, 1955345, 1955346, 1955347, 1955348, 1955354, 1955355, 1955356, 1955362, 1955363, 1955364, 1955370, 1955371, 1955372, 1955373, 1955378, 1955379, 1955380, 1955382, 1955384]",,,,,
4119,33.78751935,-84.24678138,"[1823657, 1823693, 1823695, 1823700, 1823708, 1823714, 1823721, 1823727, 1823728, 1823745, 1823751, 1823752, 1823756, 1823759, 1823760, 1823769, 1823776, 1823785, 1823797, 1823798, 1823810, 1823811, 1823823, 1823825, 1823826, 1823838, 1823839, 1823840, 1823852, 1823853, 1823865, 1823866, 1823877, 1823878, 1823889, 1823890, 1823903, 1823914, 1823915, 1823928, 1823929, 1823930, 1823943, 1823944, 1823945, 1823959, 1823960, 1823961, 1823976, 1823977, 1823978, 1823991, 1823992, 1823993, 1824009, 1824026, 1824027, 1824042, 1824057, 1824073, 1824074, 1824089, 1824090, 1824091, 1824110, 1824111, 1824130, 1824148]",,,,,
4121,33.78861744,-84.24703112,"[1788935, 1788963, 1788995, 1789078, 1789103, 1789130, 1789156, 1789621, 1789622, 1789639, 1789640, 1789657, 1789658, 1789677, 1789678, 1789694, 1789695, 1789696, 1789716, 1789731, 1789732, 1789748, 1789749, 1789767, 1789768, 1789790, 1789812, 1791918, 1791994, 1792093]",,,,,
4123,33.79001965,-84.24740116,"[1742510, 1742527, 1742543, 1742553, 1742554, 1742570, 1742571, 1742572, 1742573, 1742589, 1742590, 1742591, 1742604, 1742605, 1742644, 1742645, 1742670, 1742671, 1742672, 1742697, 1742698, 1742699, 1742718, 1742719, 1742739, 1742740, 1742741, 1742815, 1742861, 1742862, 1742880, 1742902, 1742953, 1742977, 1743019, 1743039, 1743057, 1743211]",,,,,
4128,33.79249896,-84.24819442,"[1692077, 1692078, 1692091, 1692092, 1692103, 1692104, 1692110, 1692118, 1692119, 1692126, 1692127, 1692128, 1692133, 1692135, 1692136, 1692142, 1692148, 1692154, 1692349, 1692364, 1692385, 1692386, 1692406, 1692408, 1692426, 1692427, 1692428, 1692448, 1692469, 1692471, 1692496, 1692520, 1692543, 1692566, 1692589, 1692590, 1692610, 1692611, 1692612, 1692637, 1692659, 1692679, 1692680, 1692701, 1692702, 1692703, 1692726, 1692727, 1692752, 1692753, 1692778, 1692833]",,,,,
4130,33.7931286,-84.24841389,"[1687407, 1687457, 1687511, 1687512, 1687513, 1687565, 1687619, 1687620, 1687670, 1687720]",,,,,
4132,33.79448789999999,-84.2488354,"[1675632, 1675699, 1675800, 1675804, 1675808, 1675813, 1675825, 1675841, 1675849, 1675850, 1675858, 1675859, 1675865, 1675866, 1675875, 1675886, 1675887, 1675899, 1675900, 1675914, 1675925, 1675938, 1675939, 1675953, 1675982, 1675983, 1675991, 1675992, 1676008, 1676016, 1676020]",,,,,
4136,33.79588145,-84.24924549,"[1666990, 1667009, 1667069, 1667070, 1667086, 1667109, 1667128, 1667209, 1667211, 1667235, 1667236, 1667237, 1667270, 1667271, 1667291, 1667369, 1667378, 1667422, 1667423, 1667435, 1667436, 1667457, 1667486, 1667499, 1667500, 1667515, 1667533, 1667548, 1667581, 1667582, 1667596, 1667597, 1667614, 1667615, 1667634, 1667635, 1667636, 1667650, 1667651, 1667652, 1667666, 1667667, 1667668, 1667669, 1667690, 1667691, 1667736, 1667760, 1667761, 1667984, 1668005, 1668028, 1668055, 1668078, 1668102, 1668168, 1668185, 1668205, 1668231, 1668249, 1668262, 1668282, 1668301, 1668302, 1668332, 1668353, 1668375, 1668376, 1668399, 1668400, 1668420, 1668422, 1668443, 1668445, 1668466, 1668468, 1668490, 1668491, 1668492, 1668516, 1668518, 1668543, 1668563]",,,,,
4137,33.88381283,-84.25090115,"[1081229, 1081254, 1081255, 1081257, 1081259, 1081261, 1081263, 1081266, 1081269, 1081270, 1081273, 1081274, 1081275, 1081278, 1081279, 1081280, 1081284, 1081285, 1081286, 1081287, 1081292, 1081293, 1081294, 1081299, 1081300, 1081301, 1081307, 1081308, 1081309, 1081314, 1081315, 1081316, 1081321, 1081322, 1081323, 1081328, 1081329, 1081330, 1081331, 1081337, 1081338, 1081339, 1081340, 1081346, 1081347, 1081348, 1081349, 1081350, 1081355, 1081356, 1081357, 1081358, 1081359, 1081363, 1081364, 1081365, 1081366, 1081367, 1081370, 1081371, 1081372, 1081373, 1081374, 1081375, 1081376, 1081377, 1081378, 1081379, 1081380, 1081381, 1081382, 1081383, 1081384, 1081385, 1081386, 1081387, 1081388, 1081389, 1081393, 1081394, 1081395, 1081396, 1081400, 1081401, 1081402, 1081403, 1081407, 1081408, 1081409, 1081414, 1081415, 1081416, 1081417, 1081421, 1081422, 1081423, 1081426, 1081427, 1081428, 1081432, 1081433, 1081434, 1081438, 1081439, 1081442, 1081443, 1081446, 1081447, 1081449, 1081450, 1081453]",,,,,
