Id,X,Y,Z,Angle,Distance,Retro,UTC,x_cart,y_cart,z_cart,sign_id
23489709,-84.231170496,33.746303571999995,306.9891,0.04761,26.386999999999997,0.8390000000000001,72111.91811,-5499.324127630577,1674.8864653621858,-104.39016905633662,4092
23489710,-84.231170568,33.746303273,306.7182,0.03732,26.413,0.851,72111.91814,-5499.357060406217,1674.8797283811066,-104.11924221713343,4092
23489797,-84.231169267,33.746303628,306.983,0.04771,26.086,0.847,72111.93142000001,-5499.317890671826,1675.0003454690875,-104.38404457676188,4092
23489798,-84.23116932100001,33.746303381,306.7151,0.03742,26.105999999999998,0.855,72111.93145,-5499.345057749728,1674.9952761912666,-104.11612228971035,4092
23489885,-84.231168026,33.746303716999996,306.9715,0.04761,25.781,0.843,72111.94472999999,-5499.307988382523,1675.1153354721425,-104.37252297430905,4092
23489886,-84.231168068,33.746303505,306.7067,0.03732,25.796999999999997,0.851,72111.94476,-5499.331275638698,1675.111378278696,-104.10770375434959,4092
23489974,-84.231166738,33.746303945,306.9621,0.04761,25.46,0.847,72111.95804,-5499.282668829111,1675.2346784838012,-104.3631135684127,4092
23489975,-84.231166889,33.746303414,306.7014,0.03732,25.513,0.851,72111.95807000001,-5499.341345882042,1675.2206282999234,-104.1023663756323,4092
23490066,-84.231165619,33.746303681,306.957,0.04771,25.195999999999998,0.855,72111.97135,-5499.31192992202,1675.3383721462192,-104.35796104080327,4092
23490067,-84.231165696,33.746303364,306.6985,0.03742,25.224,0.847,72111.97138999999,-5499.346870126832,1675.3311754340689,-104.09943259098645,4092
23490170,-84.231164423,33.74630364,306.9461,0.04761,24.906,0.847,72111.98466,-5499.316448885552,1675.4491950003762,-104.34702804604785,4092
23490171,-84.231164423,33.74630355,306.6899,0.03732,24.908,0.8590000000000001,72111.9847,-5499.32621027914,1675.4491295230816,-104.09081951243616,4092
23490282,-84.231163221,33.746303528,306.6844,0.03732,24.616,0.867,72111.99801,-5499.3286262768115,1675.560509395912,-104.08528819174944,4092
23490393,-84.23116199399999,33.746303639000004,306.6794,0.03742,24.319000000000003,0.8,72112.01133,-5499.316289524575,1675.6742033908195,-104.08026902878373,4092
23273632,-84.232014308,33.752025896,297.7265,0.04761,25.099,0.455,72081.92049,-4864.592045523224,1596.5879676898373,-95.66515749186829,4102
23273723,-84.232013143,33.752025815,297.7253,0.04771,24.814,0.78,72081.93381,-4864.601011314872,1596.6959139304745,-95.66392363526256,4102
23273813,-84.23201192399999,33.752025888,297.7183,0.04761,24.511,0.8270000000000001,72081.94713,-4864.592889677111,1596.808859327401,-95.65690160362965,4102
23273904,-84.232010747,33.75202584,297.7144,0.04761,24.221999999999998,0.831,72081.96045,-4864.598192752332,1596.91791615925,-95.65297026832513,4102
23273994,-84.23200952,33.752025941,297.7122,0.04771,23.916,0.816,72081.97377000001,-4864.5869688148105,1597.0316034891262,-95.6507504254646,4102
23274084,-84.232008363,33.752025832,297.7061,0.04761,23.634,0.478,72081.98709,-4864.599036822117,1597.138807769915,-95.64461437059572,4102
23274173,-84.23200707,33.752026115,297.7005,0.04761,23.307,0.467,72082.0004,-4864.56762125606,1597.2586062161495,-95.63900844884074,4102
23274262,-84.232005712,33.752026246999996,297.6947,0.04771,22.997,0.475,72082.01372,-4864.552953912707,1597.384430095125,-95.63318819463257,4102
23274352,-84.232004442,33.752026119,297.6855,0.04761,22.717,0.831,72082.02703,-4864.567125329073,1597.5021041566397,-95.6239479062383,4102
23274442,-84.232002976,33.75202657,297.676,0.04761,22.37,0.8270000000000001,72082.04035,-4864.517069013784,1597.6379281153504,-95.61445223181317,4102
23274531,-84.232001638,33.752026641,297.6706,0.04771,22.066999999999997,0.8270000000000001,72082.05367000001,-4864.509168587973,1597.7619000912016,-95.60902725702817,4102
23274622,-84.232000304,33.752026701999995,297.6608,0.0476,21.765,0.784,72082.06698999999,-4864.502374087004,1597.8855005235253,-95.59920152381164,4102
23274713,-84.231998929,33.752026887,297.6528,0.0476,21.449,0.41600000000000004,72082.0803,-4864.481825863484,1598.012898029345,-95.59118536639971,4102
23093908,-84.232596795,33.756850116,298.6893,0.04761,23.389,0.353,72056.03627000001,-4329.484022811596,1542.5304886594413,-97.02830174308224,4109
23094133,-84.232601886,33.756833169000004,298.4504,0.03732,24.811999999999998,0.376,72056.06291000001,-4331.363751483899,1542.0590455529446,-96.78823476370394,4109
23094245,-84.232599573,33.756835797,298.1906,0.027030000000000002,24.212,0.353,72056.07626,-4331.072033681598,1542.2732387173755,-96.52858176628934,4109
22871014,-84.232648485,33.761767449000004,301.6982,0.04761,27.726,0.396,72027.51633,-3784.0401024873827,1537.6542545865366,-100.38654204743784,4114
22871096,-84.232647629,33.761766963,301.6956,0.04771,27.518,0.816,72027.52964,-3784.0939969022756,1537.7335678408224,-100.38389085650215,4114
22871178,-84.23264655199999,33.761766927,301.6858,0.04761,27.256,0.851,72027.54295,-3784.0979682288644,1537.8333461512666,-100.37406445912916,4114
22871260,-84.232645537,33.761766766,301.6792,0.04761,27.009,0.843,72027.55626,-3784.1158078025037,1537.9273833947684,-100.36743118687764,4114
22871342,-84.232644436,33.761766781,301.6746,0.04771,26.741,0.812,72027.56957,-3784.114124774499,1538.0293855554744,-100.36280761689864,4114
22871424,-84.232643352,33.761766761,301.6648,0.04761,26.476999999999997,0.831,72027.58288,-3784.1163212193683,1538.129812102885,-100.35298211683198,4114
22871506,-84.232642422,33.761766425,301.6588,0.04761,26.250999999999998,0.816,72027.59619,-3784.1535739999254,1538.2159776854712,-100.34693917867776,4114
21036869,-84.246785403,33.787503204000004,296.5996,0.027139999999999997,32.394,0.392,71747.92162000001,-929.4584593408083,227.85326103142194,-96.52756992097187,4119
21036981,-84.246784697,33.787503437,296.5951,0.027039999999999998,32.217,0.40399999999999997,71747.93492999999,-929.4326118920524,227.91864891219146,-96.5230713657761,4119
21037093,-84.246784312,33.787502355,296.5935,0.027039999999999998,32.189,0.49,71747.94824,-929.5526302804635,227.95430984148976,-96.52145254206704,4119
21037429,-84.246782467,33.78750194,296.5895,0.027039999999999998,31.784000000000002,0.588,71747.98819,-929.5986589584409,228.12519192449298,-96.51743970389765,4119
21037540,-84.246781815,33.787501939,296.5916,0.027139999999999997,31.631999999999998,0.6779999999999999,71748.00151,-929.5987687448624,228.18557926153647,-96.51953753092602,4119
21037651,-84.246780639,33.787503977,296.5896,0.027039999999999998,31.238000000000003,0.557,71748.01482000001,-929.372703288348,228.2944931350204,-96.51756669998701,4119
21037762,-84.24678004399999,33.787503631,296.5902,0.027039999999999998,31.114,0.51,71748.02812999999,-929.411081666942,228.34960207932613,-96.51815911837582,4119
21037873,-84.246779289,33.787503938,296.594,0.027139999999999997,30.916,0.6,71748.04144,-929.3770269638558,228.41952836173252,-96.52196159635122,4119
21037985,-84.246778885,33.787502806,296.5913,0.027039999999999998,30.881,0.624,71748.05475,-929.5025913330556,228.45694914405868,-96.51924189513932,4119
21038097,-84.24677852100001,33.787501505,296.5916,0.027039999999999998,30.865,0.573,71748.06807000001,-929.6469023408041,228.490665740855,-96.51951958072897,4119
21038209,-84.24677776,33.787501839,296.5954,0.027139999999999997,30.664,0.643,71748.08137999999,-929.6098526834021,228.5611476676633,-96.52332247675605,4119
21038320,-84.246777134,33.787501616,296.5929,0.027039999999999998,30.526,0.667,71748.09469,-929.634586920512,228.61912734884675,-96.52081678353608,4119
20200109,-84.249254713,33.795866765999996,314.0401,0.027039999999999998,31.535999999999998,0.361,71650.72438,-1.7430626126837439,-0.85043526912178,-114.04009970396059,4136
12143959,-84.250880398,33.883806756999995,300.5148,0.06821,37.471,0.46299999999999997,70537.16389,9752.975079791968,-151.24938453723792,-93.02968605377282,4137
12144049,-84.250880021,33.883806769,300.5132,0.06831,37.371,0.722,70537.1772,9752.976407888757,-151.2145064219044,-93.02808484097659,4137
12144138,-84.25087964,33.883806797,300.504,0.06821,37.269,0.769,70537.19052,9752.97949912131,-151.1792580389855,-93.01888092057106,4137
12144227,-84.250879235,33.883806907,300.4987,0.06821,37.158,0.784,70537.20383,9752.99169218942,-151.14178925175406,-93.0135630908544,4137
12144316,-84.250878769,33.88380728,300.4971,0.06831,37.018,0.7959999999999999,70537.21714,9753.033064225167,-151.09867668757784,-93.01190062082242,4137
11764990,-84.253430524,33.887166709,297.5154,0.10929000000000001,15.082,0.41200000000000003,70475.53006,10125.681081443228,-387.15826309871693,-89.43746448496313,4319
11765076,-84.253430111,33.887167145,297.5034,0.10939000000000002,14.921,0.78,70475.54337999999,10125.729424247093,-387.1200533307997,-89.425389765207,4319
11765162,-84.25342959,33.887167375,297.4904,0.10928,14.785,0.7759999999999999,70475.55669,10125.754914419831,-387.0718532385081,-89.41235205875273,4319
11765248,-84.25342910399999,33.887167671,297.4782,0.10928,14.640999999999998,0.7609999999999999,70475.57,10125.787727075534,-387.02689078267554,-89.40010249082934,4319
11557269,-84.257579243,33.890273159,293.925,0.047619999999999996,30.921,0.769,70438.44884,10470.282773095361,-770.9323056296497,-85.2538900062973,4325
11557348,-84.257578368,33.890273704,294.2326,0.05791,30.656,0.835,70438.46213,10470.343727635993,-770.8513936594477,-85.56139977603198,4325
11557349,-84.257578369,33.890273862,293.9167,0.047619999999999996,30.63,0.843,70438.46216,10470.360733426976,-770.8514466086002,-85.24547132233602,4325
11557430,-84.257577485,33.890274391,294.2244,0.05801,30.366999999999997,0.835,70438.47545,10470.41991326141,-770.7697022214194,-85.55308411521946,4325
11557431,-84.257577399,33.890274394,293.9119,0.04772,30.36,0.843,70438.47549,10470.419730564625,-770.7617088128011,-85.24058495465124,4325
11557512,-84.257576435,33.890274784,294.2113,0.05791,30.114,0.843,70438.48877000001,10470.463477501118,-770.6725640591948,-85.53992405199824,4325
11557513,-84.257576488,33.890275033,293.9007,0.047619999999999996,30.076999999999998,0.851,70438.4888,10470.490586616972,-770.6774272354418,-85.22927837990028,4325
11557594,-84.257575628,33.89027561,294.1995,0.05791,29.808000000000003,0.831,70438.50209,10470.55507639632,-770.5979015223488,-85.52798214011364,4325
11557595,-84.257575584,33.890275687,293.8926,0.047619999999999996,29.791999999999998,0.851,70438.50213,10470.563111710926,-770.5937934531196,-85.22106897894719,4325
11557676,-84.257574702,33.890276224000004,294.1916,0.05801,29.528000000000002,0.8270000000000001,70438.51541,10470.623164643375,-770.5122329515024,-85.51998029297738,4325
11557677,-84.25757468,33.890276336,293.8875,0.04772,29.508000000000003,0.847,70438.51544,10470.63508711967,-770.5101600804489,-85.21586048801692,4325
11557758,-84.257573816,33.890276911,294.1775,0.05791,29.239,0.831,70438.52872999999,10470.699340527977,-770.4302632858731,-85.50576466713028,4325
11557759,-84.25757368800001,33.890276834,293.8769,0.047619999999999996,29.241999999999997,0.843,70438.52877,10470.690303078494,-770.4183867274062,-85.20518057764639,4325
11557840,-84.25757267899999,33.890277149,294.1682,0.05791,29.005,0.8390000000000001,70438.54205,10470.725716945113,-770.3250788132993,-85.49643388940967,4325
11557841,-84.257572775,33.890277473000005,293.8688,0.047619999999999996,28.959,0.851,70438.54209,10470.761164226702,-770.3339205153175,-85.1969740151535,4325
11557922,-84.257571949,33.890278115,294.1588,0.05801,28.682,0.835,70438.55537,10470.832849925746,-770.2575384045856,-85.48686552224717,4325
11557923,-84.257571823,33.890278039,293.8639,0.04772,28.685,0.851,70438.55541,10470.823932800657,-770.2458475493354,-85.19198122180842,4325
11558004,-84.25757092399999,33.890278556999995,294.1458,0.0579,28.423000000000002,0.8390000000000001,70438.56869,10470.881849864647,-770.1627125128787,-85.47379621460459,4325
11558005,-84.257570933,33.890278721,293.8529,0.04761,28.397,0.855,70438.56872000001,10470.899559134286,-770.1635082788155,-85.18086654339277,4325
11558086,-84.257569997,33.890279172,294.1351,0.0579,28.143,0.8390000000000001,70438.58201,10470.95004442051,-770.076951097002,-85.46299418920353,4325
11558087,-84.257569965,33.890279262,293.8453,0.04761,28.125999999999998,0.847,70438.58204,10470.959550008765,-770.073955091299,-85.17317849710253,4325
11558168,-84.257569074,33.890279795,294.1271,0.058,27.862,0.8270000000000001,70438.59533,10471.019130856223,-769.9915599652196,-85.45489065508355,4325
11558169,-84.257568964,33.890279746,293.8406,0.04771,27.862,0.831,70438.59537000001,10471.013222667869,-769.9813500145965,-85.16840122889971,4325
11558248,-84.257568081,33.890280295,294.1142,0.0579,27.596,0.529,70438.60865,10471.074564874754,-769.8996938142535,-85.44191038422196,4325
11558249,-84.257567947,33.890280198,293.8305,0.04761,27.601999999999997,0.522,70438.60867999999,10471.06333669896,-769.8872644523489,-85.15822999464126,4325
10735149,-84.273411438,33.902237455,325.9205,0.03744,56.935,0.522,70301.74696,11797.718371608473,-2235.2306206641056,-114.57925399478063,4361
10735150,-84.273415361,33.902242585,325.3432,0.027139999999999997,56.263999999999996,0.365,70301.747,11798.286436032527,-2235.5931433111627,-114.00077153065013,4361
10735258,-84.27340993199999,33.902236345,325.9293,0.03734,56.975,0.573,70301.76027,11797.595227275186,-2235.0913549379566,-114.58833135169516,4361
10735369,-84.273408638,33.902235503,325.944,0.03734,56.979,0.682,70301.7736,11797.501826696207,-2234.9716932649862,-114.60324664000746,4361
10735370,-84.273414215,33.902242733,325.3694,0.027039999999999998,56.028999999999996,0.455,70301.77363,11798.302876861919,-2235.4871491375497,-114.02697816691852,4361
10735481,-84.27341225,33.902240896,325.9659,0.03744,56.156000000000006,0.718,70301.7869,11798.100170270971,-2235.3056528613843,-114.62391906997163,4361
10735482,-84.273414702,33.902244151,325.393,0.027139999999999997,55.733000000000004,0.45899999999999996,70301.78693999999,11798.460224460468,-2235.532165546065,-114.05027034888371,4361
10735591,-84.27340861,33.902237073,325.974,0.03734,56.556000000000004,0.718,70301.8002,11797.676035779019,-2234.9690729339677,-114.63292423262192,4361
10735592,-84.273414198,33.902244315,325.4033,0.027039999999999998,55.604,0.541,70301.80023,11798.478424525452,-2235.4855472992085,-114.06055290175209,4361
10735703,-84.273414048,33.902245035,325.4225,0.027039999999999998,55.405,0.5529999999999999,70301.81355,11798.5583237095,-2235.4716609525194,-114.07960947272204,4361
10735813,-84.27341395399999,33.902245823,325.4471,0.027139999999999997,55.196999999999996,0.5529999999999999,70301.82686,11798.645777110663,-2235.462954451159,-114.10405021333099,4361
10735925,-84.273413177,33.902245746,325.4593,0.027039999999999998,55.104,0.518,70301.84017000001,11798.637241585802,-2235.3910919745545,-114.11629123913917,4361
10736037,-84.27341252,33.902245819,325.4772,0.027039999999999998,54.99100000000001,0.525,70301.85347,11798.645358164335,-2235.3303269995736,-114.1341974762554,4361
10736149,-84.27341217600001,33.902246291,325.501,0.027139999999999997,54.825,0.588,70301.86678,11798.697752005137,-2235.2985046713075,-114.15791139457542,4361
10736261,-84.273412057,33.90224705,325.5141,0.027039999999999998,54.621,0.5760000000000001,70301.88008999999,11798.781966659062,-2235.287482521964,-114.1708589358177,4361
10736373,-84.273411203,33.902246874,325.5315,0.027039999999999998,54.541000000000004,0.675,70301.89341,11798.762457433595,-2235.208502319473,-114.18832283408301,4361
10736484,-84.273410018,33.902246276,325.5537,0.027139999999999997,54.516999999999996,0.675,70301.90672,11798.696139120777,-2235.098918902519,-114.21068435020243,4361
10736597,-84.27340882,33.902245664,325.5649,0.027039999999999998,54.495,0.725,70301.92003,11798.628247138971,-2234.988129560131,-114.22204918822172,4361
10736708,-84.273407854,33.902245345,325.5819,0.027039999999999998,54.434,0.7020000000000001,70301.93334,11798.592872309522,-2234.8987934842016,-114.23914615939248,4361
10736822,-84.27340762899999,33.902245968,325.6054,0.027139999999999997,54.248000000000005,0.7140000000000001,70301.94665,11798.662018021092,-2234.8779740365376,-114.26252512489009,4361
10736935,-84.273407238,33.902246381,325.6176,0.027039999999999998,54.09,0.718,70301.95996000001,11798.707844669112,-2234.841801914148,-114.27465273256803,4361
18211393,-84.25247466100001,33.819793331999996,320.0029,0.01685,40.164,0.769,71341.41096000001,2652.3040318635713,-298.9660435292881,-119.44246560879401,4635
18211476,-84.252474155,33.819793337,320.0029,0.01675,40.035,0.7879999999999999,71341.42427999999,2652.304585019676,-298.9191959796013,-119.44246757220299,4635
18211560,-84.252473665,33.819793299000004,320.0068,0.01675,39.911,0.792,71341.4376,2652.30037008635,-298.8738301065418,-119.44637145487036,4635
18211644,-84.252473161,33.819793304,320.0147,0.01685,39.782,0.7959999999999999,71341.45091,2652.3009265444744,-298.8271680953825,-119.45427340739457,4635
18211728,-84.252472609,33.81979344,320.015,0.01675,39.638000000000005,0.78,71341.46422000001,2652.316010828517,-298.77606123695153,-119.45456950402149,4635
18211812,-84.25247200300001,33.81979373,320.0196,0.01675,39.476,0.7879999999999999,71341.47753999999,2652.3481791568875,-298.71995450733135,-119.45915870526255,4635
17317079,-84.251803028,33.83236412,325.4978,0.027039999999999998,56.696999999999996,0.365,71215.72036,4046.718154404525,-236.74909188586673,-124.20508583464425,4659
17317170,-84.251802959,33.832363681,325.4954,0.027039999999999998,56.637,0.5920000000000001,71215.73367,4046.6694566334363,-236.74270563792405,-124.20271707742631,4659
17317261,-84.251802294,33.832363711999996,325.4976,0.027139999999999997,56.501000000000005,0.737,71215.74698,4046.6728951814666,-236.6811461929833,-124.20491717075629,4659
17317352,-84.25180183,33.832363592,325.4887,0.027039999999999998,56.39,0.753,71215.76028,4046.6595774460843,-236.6381934408939,-124.19602724029755,4659
17317441,-84.251801222,33.832363582,325.4853,0.027039999999999998,56.261,0.769,71215.77359,4046.658464635135,-236.58191042521725,-124.19263003356855,4659
17317532,-84.251800792,33.832363428,325.4878,0.027139999999999997,56.155,0.769,71215.7869,4046.641382786118,-236.54210558926937,-124.1951423858327,4659
17317624,-84.251800367,33.832363274,325.4791,0.027039999999999998,56.049,0.769,71215.80021,4046.6242938178684,-236.50276319109798,-124.18645472299886,4659
17317717,-84.251799759,33.832363154,325.4856,0.027039999999999998,55.92,0.773,71215.81352000001,4046.610985558333,-236.4464808436851,-124.19296528138807,4659
17317810,-84.251799282,33.832362926,325.4979,0.027139999999999997,55.808,0.769,71215.82682999999,4046.5857013903264,-236.4023257562096,-124.20528301714171,4659
17317903,-84.251798739,33.832362758,325.4989,0.027039999999999998,55.687,0.78,71215.84014,4046.567065378267,-236.35206042653,-124.20629674430779,4659
17317996,-84.251798202,33.832362581999995,325.5054,0.027039999999999998,55.567,0.784,71215.85345,4046.5475454798197,-236.30235074590453,-124.21281101439922,4659
17318087,-84.251797592,33.832362461,325.5173,0.027139999999999997,55.438,0.773,71215.86676,4046.534129730217,-236.24588346023504,-124.22472164859414,4659
17318178,-84.25179723800001,33.832362143000005,325.5186,0.027039999999999998,55.341,0.784,71215.88007,4046.498855589477,-236.2131143945672,-124.22604531875322,4659
17318268,-84.251796818,33.832361874,325.5252,0.027039999999999998,55.236000000000004,0.7879999999999999,71215.89338,4046.4690199980287,-236.1742357302342,-124.23266575427078,4659
17318359,-84.251796232,33.832361735,325.5371,0.027139999999999997,55.11,0.784,71215.90669,4046.4536076521745,-236.11999018676744,-124.24457757593746,4659
17318449,-84.251795691,33.832361567,325.5378,0.027039999999999998,54.989,0.784,71215.92,4046.4349714553355,-236.06990998399425,-124.24529129390089,4659
17318539,-84.251795163,33.832361386,325.5442,0.027039999999999998,54.87,0.7879999999999999,71215.93331000001,4046.414896892119,-236.0210334470343,-124.25170588280503,4659
17318629,-84.251794655,33.832361185,325.556,0.027139999999999997,54.754,0.7879999999999999,71215.94662,4046.3926073108473,-235.97400857536314,-124.26352181287689,4659
17318720,-84.251794177,33.832360968,325.5569,0.027039999999999998,54.641000000000005,0.792,71215.95993,4046.368536060316,-235.92976046183776,-124.26443877511974,4659
17318811,-84.25179354,33.832360875,325.5629,0.027039999999999998,54.508,0.7879999999999999,71215.97323999999,4046.3582223943495,-235.8707934717266,-124.2704475218045,4659
17318902,-84.251793213,33.832360531,325.575,0.027139999999999997,54.415,0.78,71215.98655,4046.3200711408463,-235.8405242796382,-124.28257293105071,4659
17318994,-84.251792602,33.83236042,325.5755,0.027039999999999998,54.285,0.78,71215.99986,4046.3077573834603,-235.78396397105803,-124.28308285994899,4659
17319086,-84.25179208600001,33.832360244,325.5688,0.027039999999999998,54.166000000000004,0.773,71216.01318,4046.2882291336077,-235.73619778257785,-124.27639705377032,4659
17319177,-84.25179162100001,33.832360025,325.5676,0.027139999999999997,54.053999999999995,0.78,71216.02648,4046.263934725853,-235.69315301417632,-124.27521411116368,4659
17319268,-84.25179108399999,33.83235987,325.5554,0.027039999999999998,53.931999999999995,0.7759999999999999,71216.03979,4046.2467323515857,-235.64344257936474,-124.26302689528416,4659
17319358,-84.251790623,33.832359651,325.5488,0.027039999999999998,53.82,0.773,71216.05311000001,4046.2224345147306,-235.60076789443573,-124.25644393849711,4659
17319448,-84.251790182,33.832359411999995,325.5477,0.027139999999999997,53.711000000000006,0.7759999999999999,71216.06642,4046.1959217262543,-235.5599448767924,-124.2553623226213,4659
17319539,-84.251789629,33.832359271,325.5355,0.027039999999999998,53.586999999999996,0.769,71216.07972000001,4046.1802722676866,-235.50875327643007,-124.24317417156908,4659
17319630,-84.251788966,33.832359215,325.5286,0.027039999999999998,53.449,0.773,71216.09302999999,4046.1740545573193,-235.44737887290958,-124.23628039215055,4659
17319721,-84.251788564,33.832358945,325.5276,0.027139999999999997,53.345,0.7759999999999999,71216.10635,4046.1441032461853,-235.4101661965371,-124.23530083235823,4659
17319812,-84.251788098,33.832358735,325.5157,0.027039999999999998,53.232,0.773,71216.11966,4046.1208003510983,-235.36702843815308,-124.2234172562994,4659
17319903,-84.251787552,33.832358586,325.509,0.027039999999999998,53.108999999999995,0.7759999999999999,71216.13297,4046.1042670099987,-235.31648505482343,-124.21672964241225,4659
17319995,-84.251787205,33.832358273000004,325.5081,0.027139999999999997,53.012,0.7759999999999999,71216.14628,4046.0695461137266,-235.28436388285795,-124.21585293090197,4659
17320085,-84.251786607,33.83235817,325.4961,0.027039999999999998,52.882,0.7759999999999999,71216.15957999999,4046.058111831162,-235.22900650762017,-124.20386224769709,4659
27259657,-84.3035378,33.689006813,253.4866,0.05802,50.49,0.765,72576.56079,-11853.546996692614,-5034.183537877981,-40.447877191282714,4758
27259658,-84.30353775399999,33.689006995,252.9659,0.04773,50.449,0.741,72576.56082,-11853.52584015132,-5034.178851432938,-39.92721927779439,4758
27259766,-84.303536728,33.68900588,253.4653,0.057920000000000006,50.14,0.784,72576.5741,-11853.650498646111,-5034.084175634569,-40.426462442206684,4758
27259767,-84.3035367,33.689006059,252.9484,0.04763,50.101000000000006,0.784,72576.57413,-11853.629681066928,-5034.081161396414,-39.90960258664745,4758
27259875,-84.303536003,33.6890049,253.4514,0.057920000000000006,49.823,0.7879999999999999,72576.58741000001,-11853.759210728846,-5034.016997102076,-40.41241261393043,4758
27259876,-84.303536262,33.689005039,252.9393,0.04763,49.81100000000001,0.792,72576.58745,-11853.742824906574,-5034.040600694566,-39.90032351701302,4758
27259984,-84.303535134,33.689003933,253.4415,0.05802,49.492,0.7879999999999999,72576.60072999999,-11853.866495335427,-5033.936468744116,-40.402375980054785,4758
27259985,-84.303535421,33.689004068,252.933,0.04773,49.483000000000004,0.792,72576.60076,-11853.850558536062,-5033.962671680472,-39.89388400365169,4758
27260093,-84.303534449,33.689002856,253.4234,0.057920000000000006,49.168,0.7879999999999999,72576.61404,-11853.985956964461,-5033.8730015002175,-40.38410316188674,4758
27260203,-84.303533845,33.689001768000004,253.4107,0.057920000000000006,48.852,0.792,72576.62735,-11854.106644836571,-5033.817049777599,-40.371222140279315,4758
27260313,-84.30353307899999,33.689000701,253.4019,0.05802,48.521,0.784,72576.64066,-11854.225018559639,-5033.746078655938,-40.362257281825805,4758
27260423,-84.30353232,33.688999638,253.3833,0.057920000000000006,48.19,0.7879999999999999,72576.65397,-11854.342929975674,-5033.675748642799,-40.34349275573277,4758
27197470,-84.30177216199999,33.689764445,254.1079,0.21238,33.126999999999995,0.784,72569.17018,-11769.595731553463,-4870.424725560516,-41.35221845949309,4759
27197601,-84.301771215,33.689763412,254.3841,0.22257,32.835,0.7879999999999999,72569.18346,-11769.710869253111,-4870.337185890815,-41.62827256095079,4759
27197602,-84.301771559,33.68976337,254.0456,0.21228000000000002,32.796,0.7879999999999999,72569.18349,-11769.71488479225,-4870.36882674751,-41.2897403105535,4759
27197734,-84.301770476,33.689762345,254.319,0.22257,32.491,0.784,72569.19677000001,-11769.829136371092,-4870.268674167024,-41.56300566491154,4759
27197735,-84.301770812,33.689762303,253.984,0.21228000000000002,32.452,0.784,72569.1968,-11769.83315876414,-4870.299575912635,-41.22797397319391,4759
27197867,-84.30176973,33.68976129,254.2552,0.22266999999999998,32.139,0.784,72569.21007999999,-11769.946075173673,-4870.199513696702,-41.49904172444258,4759
27197868,-84.30177028,33.689761237,253.928,0.21236999999999998,32.121,0.7879999999999999,72569.21011,-11769.95132201958,-4870.250264724492,-41.171792639873274,4759
27198000,-84.301769436,33.689760214,254.1932,0.22255999999999998,31.826,0.784,72569.22339,-11770.065325275904,-4870.172266551354,-41.43684153324466,4759
27198001,-84.301769768,33.689760174,253.8651,0.21227,31.788,0.8,72569.22342000001,-11770.069138783227,-4870.202802561431,-41.10871052252605,4759
27198133,-84.30176884,33.689759156,254.1285,0.22255999999999998,31.485,0.7879999999999999,72569.2367,-11770.182588076601,-4870.117014003705,-41.37196637683246,4759
27198134,-84.301769186,33.689759115,253.8042,0.21227,31.449,0.792,72569.23672999999,-11770.186518874027,-4870.148851093646,-41.04763416377136,4759
27198264,-84.30176830100001,33.689758095,254.0681,0.22266,31.15,0.792,72569.25001,-11770.30018890665,-4870.067050115038,-41.311386567311274,4759
27198265,-84.30176846,33.689758065999996,253.7438,0.21236999999999998,31.096999999999998,0.792,72569.25004,-11770.302797487702,-4870.081547339675,-40.987070028140806,4759
27198396,-84.301767881,33.689757029,254.0036,0.22255999999999998,30.825,0.8,72569.26332,-11770.418331119221,-4870.028117407777,-41.246697328917435,4759
27198529,-84.30176738,33.689755968,253.9408,0.22255999999999998,30.493000000000002,0.7879999999999999,72569.27663,-11770.535925702841,-4869.981675156973,-41.18371483421288,4759
27198662,-84.301766873,33.689754908000005,253.8809,0.22266,30.160999999999998,0.7879999999999999,72569.28994,-11770.653415015713,-4869.9346787248305,-41.12363296144031,4759
27198795,-84.301765774,33.689753900999996,254.1171,0.23284000000000002,29.839000000000002,0.792,72569.30322,-11770.765601909163,-4869.833013158925,-41.35970319610806,4759
27198796,-84.301766148,33.689753861,253.8104,0.22255,29.807,0.7959999999999999,72569.30325,-11770.769453029774,-4869.867459872196,-41.05296917477335,4759
27198929,-84.301765095,33.689752851,254.0469,0.23284000000000002,29.489,0.8,72569.31654,-11770.881971066909,-4869.770059955611,-41.2893355405231,4759
27198930,-84.30176541899999,33.689752815,253.7428,0.22255,29.453000000000003,0.804,72569.31657000001,-11770.88538567878,-4869.799872283891,-40.98520586914219,4759
27077113,-84.29861294199999,33.691043606,248.428,0.03732,27.694000000000003,0.753,72555.52355,-11627.844354633711,-4577.420689011426,-36.15001803435098,4761
27077216,-84.298612124,33.691042522,248.4223,0.03732,27.329,0.835,72555.53686000001,-11627.96461887157,-4577.344896222422,-36.14415232034571,4761
22579594,-84.232764978,33.768429408,293.1184,0.0579,28.263,0.384,71987.59936000001,-3045.0705918552603,1526.7414252117087,-92.20638089648264,4782
22579677,-84.232764163,33.768429077,293.1153,0.0579,28.061,0.78,71987.61266,-3045.107293906622,1526.8169311035672,-92.20324525645947,4782
22579760,-84.232763226,33.768429173,293.1129,0.058,27.81,0.851,71987.62597000001,-3045.096630229461,1526.903731542964,-92.20082960823743,4782
22547730,-84.232961303,33.769060126999996,291.7171,0.04773,46.799,0.741,71982.27322,-2975.1113842270793,1508.5426957401694,-90.84254063936442,4784
