ObjId,image_name,long,lat,alt
2,331,-85.52761883,35.00746046,209.5735001
2,332,-85.5275834,35.00742503,209.6759997
2,333,-85.52754884,35.00739046,209.7
2,334,-85.52751467,35.00735494,209.7810005
2,335,-85.52748033,35.00732029,209.8840004
2,336,-85.52744473,35.00728613,209.9
2,337,-85.52740868,35.00725179,209.9894997
2,338,-85.52737263,35.007219,210.0924993
2,339,-85.52733675,35.00718496,210.1
2,340,-85.5273007,35.00715226,210.1980004
2,341,-85.52726316,35.0071198,210.3005
2,342,-85.52722724,35.00708734,210.4
2,343,-85.52718956,35.00705489,210.4054993
2,344,-85.5271504,35.00702243,210.5080007
2,345,-85.52711264,35.00699014,210.6
2,346,-85.52707335,35.00695918,210.613
2,347,-85.52703387,35.00692683,210.7159996
2,348,-85.52699439,35.00689624,210.8
2,349,-85.52695471,35.00686654,210.8225007
2,350,-85.5269148,35.00683607,210.9
2,351,-85.5268736,35.00680641,210.9284999
2,352,-85.5268324,35.00677604,211
2,353,-85.5267912,35.00674743,211.0344998
2,354,-85.52674938,35.00671934,211.1
2,355,-85.52670713,35.00669083,211.1405002
2,356,-85.5266647,35.00666349,211.2429998
2,357,-85.52662084,35.00663603,211.3
2,358,-85.52657732,35.0066095,211.3485
2,359,-85.5265329,35.00658388,211.4
2,360,-85.52648848,35.00655825,211.4535002
2,361,-85.52644407,35.00653263,211.5
2,362,-85.52639868,35.00650798,211.5584994
2,363,-85.52635278,35.00648418,211.6
2,364,-85.52630665,35.00646026,211.6630005
2,365,-85.52625967,35.00643646,211.7
2,366,-85.52621364,35.00641399,211.7659997
2,367,-85.5261666,35.00639189,211.8
2,368,-85.52611923,35.0063699,211.8695003
2,369,-85.52607163,35.0063478,211.9
2,370,-85.52602329,35.00632592,211.9725001
2,371,-85.52597547,35.00630516,212.0739997
2,372,-85.52592684,35.00628486,212.1
2,373,-85.52587803,35.00626466,212.1765004
2,374,-85.5258305,35.00624446,212.2775005
2,375,-85.52578075,35.00622426,212.3
2,376,-85.52573158,35.00620539,212.3794997
2,377,-85.525683,35.00618563,212.4799993
2,378,-85.52563308,35.00616687,212.5
2,379,-85.52558443,35.00614854,212.5805005
2,380,-85.52553475,35.0061302,212.6
2,381,-85.52548475,35.00611321,212.6804997
2,382,-85.52543367,35.00609529,212.7799993
2,383,-85.52538358,35.00607838,212.8
2,384,-85.52533226,35.00606304,212.8795005
2,385,-85.52528085,35.00604811,212.9790001
2,386,-85.52522919,35.00603311,213
2,387,-85.52517752,35.00601811,213.0789993
2,388,-85.52512585,35.00600443,213.1
2,389,-85.52507444,35.00599116,213.1785005
2,390,-85.52502278,35.00597914,213.2785001
2,391,-85.52497007,35.00596753,213.3
2,392,-85.52491727,35.00595598,213.3769993
2,393,-85.52486447,35.00594443,213.4
2,394,-85.52481167,35.00593413,213.4750005
2,395,-85.52475887,35.00592423,213.5
2,396,-85.52470634,35.00591438,213.5724997
2,397,-85.52465262,35.00590571,213.6
2,398,-85.52459844,35.0058975,213.6695003
2,399,-85.52454567,35.00588934,213.7
2,400,-85.52449231,35.00588226,213.7655001
2,401,-85.52443841,35.00587573,213.8
2,402,-85.52438479,35.00586923,213.8
2,403,-85.52433018,35.0058637,213.8585001
2,404,-85.52427587,35.00585789,213.9
2,405,-85.52422163,35.00585319,213.9
2,406,-85.5241675,35.00584913,213.9
2,407,-85.52411365,35.0058443,213.9464994
2,408,-85.52405941,35.00584018,214
2,409,-85.5240051,35.00583693,214.0410006
2,410,-85.52395049,35.00583368,214.1
2,411,-85.52389627,35.00583043,214.1359999
2,412,-85.52384158,35.00582718,214.2
2,413,-85.52378744,35.00582444,214.2309997
2,414,-85.52373293,35.00582236,214.3
2,415,-85.52367888,35.00581954,214.3255003
2,416,-85.52362392,35.00581792,214.4
2,417,-85.52356955,35.00581631,214.4189995
2,418,-85.52351594,35.00581469,214.5
2,419,-85.52346125,35.00581309,214.5125007
2,420,-85.52340657,35.00581163,214.6
2,421,-85.52335217,35.00581163,214.605
2,422,-85.52329777,35.00581161,214.7
2,423,-85.52324337,35.00581001,214.7
2,424,-85.52318925,35.00580996,214.7925006
2,425,-85.52313485,35.00581144,214.8
2,426,-85.52308102,35.00581163,214.8835001
2,427,-85.52302559,35.00581294,214.9789997
2,428,-85.5229714,35.00581329,215
2,429,-85.52291757,35.00581444,215.0690003
2,430,-85.52286296,35.00581602,215.1635005
2,431,-85.5228088,35.00581759,215.2
2,432,-85.52275438,35.00581917,215.2524998
2,433,-85.52270004,35.00582074,215.3
2,434,-85.52264579,35.00582232,215.3414999
2,435,-85.52259038,35.0058239,215.4365006
2,436,-85.52253548,35.00582549,215.5
2,437,-85.52248137,35.00582708,215.5269999
2,438,-85.52242697,35.00582868,215.6
2,439,-85.52237257,35.00583028,215.6189995
2,440,-85.52231817,35.00583213,215.7
2,441,-85.52226348,35.00583515,215.7115003
2,442,-85.52220852,35.00583691,215.8
2,443,-85.52215364,35.00584005,215.8054996
2,444,-85.52209997,35.00584173,215.9
2,445,-85.52204445,35.00584499,215.9
2,446,-85.52199055,35.00584826,215.9
2,447,-85.52193503,35.00585153,215.997
2,448,-85.52188081,35.00585481,216
2,449,-85.52182664,35.00585809,216.0939993
2,450,-85.52177218,35.00586139,216.1
2,451,-85.52171773,35.00586469,216.1920004
2,452,-85.5216648,35.00586799,216.2
2,453,-85.5216105,35.00587129,216.2899997
2,454,-85.52155605,35.00587608,216.3
2,455,-85.52150133,35.00587958,216.3885006
2,456,-85.52144807,35.00588436,216.4
2,457,-85.52139327,35.00588789,216.488
2,458,-85.52133827,35.00589269,216.5
2,459,-85.52128474,35.00589769,216.5879993
2,460,-85.52123087,35.00590274,216.6
2,461,-85.52117578,35.00590628,216.6895004
2,462,-85.52112147,35.00591118,216.7
2,463,-85.5210676,35.00591623,216.792
2,464,-85.52101347,35.0059213,216.8
2,465,-85.52095907,35.0059264,216.8
2,466,-85.52090494,35.00593148,216.897
2,467,-85.52085054,35.00593658,216.9
2,468,-85.52079615,35.00594334,217
2,469,-85.52074355,35.00594844,217
2,470,-85.520694,35.00595363,217.005
2,471,-85.52063972,35.00596031,217.1
2,472,-85.52058687,35.00596541,217.1
2,473,-85.52053247,35.00597069,217.1
2,474,-85.52047807,35.00597728,217.113
2,475,-85.52042392,35.00598263,217.215
2,476,-85.5203712,35.00598912,217.3
2,477,-85.5203168,35.00599453,217.3185
2,478,-85.52026267,35.00600096,217.4
2,479,-85.52020827,35.00600643,217.422
2,480,-85.52015413,35.00601319,217.5
2,481,-85.52010016,35.00601957,217.5255
2,482,-85.52004727,35.00602509,217.627
2,483,-85.51999287,35.00603141,217.7
2,484,-85.51993874,35.00603699,217.7305
2,485,-85.51988434,35.00604325,217.8
2,486,-85.51983025,35.00604838,217.8349999
2,487,-85.51977667,35.00605413,217.9375
2,488,-85.519722,35.00606029,218
2,489,-85.51966779,35.00606616,218.043
2,490,-85.51961407,35.00607224,218.1455
2,491,-85.51955994,35.00607819,218.2
2,492,-85.51950587,35.0060842,218.2515
2,493,-85.51945184,35.00608935,218.3545
2,494,-85.5193974,35.00609549,218.4
2,495,-85.51934323,35.00610137,218.4615
2,496,-85.51928949,35.00610657,218.5655
2,497,-85.5192355,35.00611179,218.6700001
2,498,-85.51918151,35.00611826,218.7745
2,499,-85.51912726,35.00612394,218.8795
2,500,-85.51907275,35.00612921,219.0699999
2,501,-85.51901799,35.00613603,219.191
2,502,-85.51896483,35.00614148,219.2970001
2,503,-85.51890967,35.00614683,219.4040002
2,504,-85.51885592,35.0061522,219.5114998
2,505,-85.51880217,35.00615758,219.6379998
2,506,-85.51874842,35.00616295,219.8265
2,507,-85.51869442,35.00616835,219.9
2,508,-85.51864017,35.00617378,219.943
2,509,-85.51858592,35.00617834,220.0514999
2,510,-85.51853142,35.00618299,220.1605
2,511,-85.51847717,35.00618726,220.2690001
2,512,-85.51842397,35.00619219,220.4560003
2,513,-85.51836984,35.00619619,220.5869999
2,514,-85.51831559,35.00619981,220.6954999
2,515,-85.51826109,35.00620344,220.8045
2,516,-85.51820683,35.00620706,220.9260002
2,517,-85.51815233,35.00621069,221.1220001
2,518,-85.51809809,35.00621431,221.2304998
2,519,-85.51804384,35.00621793,221.3779999
2,520,-85.51798958,35.00622154,221.5475
2,521,-85.51793533,35.00622423,221.6560001
2,522,-85.51788109,35.00622604,221.8289999
2,523,-85.51782709,35.00622784,221.9724999
2,524,-85.51777309,35.00622829,222.0805
2,525,-85.51771787,35.00622829,222.2760002
2,526,-85.51766392,35.00622829,222.3955002
2,527,-85.51761012,35.00622829,222.5029998
2,528,-85.51755475,35.00622812,222.6209998
2,529,-85.51750096,35.00622634,222.8175
2,530,-85.51744608,35.00622414,222.9245001
2,531,-85.51739206,35.0062211,223.0315001
2,532,-85.51733742,35.00621868,223.1384998
2,533,-85.51728316,35.00621511,223.2454999
2,534,-85.51722875,35.00621154,223.3525001
2,535,-85.517174,35.00620696,223.4600002
2,536,-85.51711934,35.00620156,223.5679999
2,537,-85.51706534,35.00619743,223.6759999
2,538,-85.51701109,35.00619099,223.7845
2,539,-85.51695709,35.00618534,223.8
2,540,-85.51690283,35.00617989,223.9010002
2,541,-85.51684834,35.00617263,224.0099999
2,542,-85.51679439,35.00616539,224.1185003
2,543,-85.5167415,35.00615771,224.2
2,544,-85.51668784,35.00614926,224.2354998
2,545,-85.51663467,35.00614129,224.344
2,546,-85.51658129,35.00613138,224.4525001
2,547,-85.51652783,35.00612154,224.5
2,548,-85.51647474,35.00611134,224.5694997
2,549,-85.51642254,35.00610054,224.6
2,550,-85.51637034,35.00608832,224.6854999
2,551,-85.51631658,35.00607728,224.7
2,552,-85.51626452,35.00606484,224.8
2,553,-85.51621256,35.00605216,224.8084997
2,554,-85.5161606,35.00603809,224.9160001
2,555,-85.51610889,35.00602523,225
2,556,-85.51605741,35.00601103,225.0295003
2,557,-85.51600569,35.00599676,225.1
2,558,-85.51595398,35.00598249,225.1434999
2,559,-85.51590226,35.00596739,225.2
2,560,-85.51585054,35.00595134,225.2
2,561,-85.51579967,35.00593521,225.2650001
2,562,-85.5157495,35.00591909,225.3
2,563,-85.51569824,35.00590304,225.3795001
2,564,-85.51564774,35.00588546,225.4
2,565,-85.5155978,35.00586919,225.4
2,566,-85.51554787,35.00585146,225.5
2,567,-85.51549794,35.00583363,225.5
2,568,-85.515448,35.00581554,225.5150001
2,569,-85.5153983,35.00579638,225.6
2,570,-85.5153486,35.00577816,225.6280003
2,571,-85.51529925,35.00575854,225.7
2,572,-85.5152511,35.00573823,225.7
2,573,-85.51520214,35.00571764,225.749
2,574,-85.51515385,35.00569699,225.8
2,575,-85.51510643,35.00567559,225.8
2,576,-85.51505805,35.00565409,225.8
2,577,-85.5150112,35.00563139,225.8
2,578,-85.51496342,35.00560963,225.8849999
2,579,-85.51491658,35.00558659,225.9
2,580,-85.51487022,35.0055634,225.9
2,581,-85.51482385,35.00554011,226
2,582,-85.5147775,35.00551503,226
2,583,-85.51473292,35.00549006,226
2,584,-85.51468833,35.00546509,226
2,585,-85.51464396,35.00543967,226.0344999
2,586,-85.51459938,35.00541292,226.1
2,587,-85.514555,35.00538629,226.1
2,588,-85.51451153,35.00535967,226.1
2,589,-85.51446913,35.00533216,226.1
2,590,-85.51442563,35.00530389,226.1
2,591,-85.51438369,35.00527549,226.1
2,592,-85.51434174,35.00524723,226.1
2,593,-85.51429893,35.00521869,226.1
2,594,-85.51425788,35.00519029,226.1
2,595,-85.5142152,35.0051601,226.1
2,596,-85.51417398,35.00513131,226.1
2,597,-85.51413302,35.00510109,226.1
2,598,-85.51409323,35.00507206,226.1
2,599,-85.51405234,35.00504146,226.1
2,600,-85.51401255,35.00501072,226.1
2,601,-85.51397277,35.00497998,226.1
2,602,-85.51393391,35.00494831,226.1
2,603,-85.51389505,35.00491697,226.1
2,604,-85.51385647,35.00488503,226.0280003
2,605,-85.51381849,35.00485248,226
2,606,-85.51378217,35.00482008,226
2,607,-85.51374438,35.00478753,226
2,608,-85.51370834,35.00475346,225.9
2,609,-85.51367234,35.00472084,225.9
